prompt_id,turn,n_cycles,taus
5,0,145,"2;3;1;1;5;5;1;5;1;2;3;4;3;6;1;1;1;1;1;1;2;2;1;2;3;1;2;1;6;2;3;3;4;1;2;3;1;4;5;1;2;2;2;1;5;2;3;1;4;4;2;5;4;2;3;2;1;3;3;1;4;1;1;1;1;1;2;1;2;1;1;3;1;3;3;2;1;2;2;3;3;2;1;1;4;3;4;2;1;1;2;2;3;3;2;3;1;2;1;2;2;2;3;1;1;3;1;1;1;3;2;1;1;1;1;2;1;3;1;4;3;1;1;3;1;1;3;1;2;2;4;3;5;1;2;2;4;4;1;1;3;6;2;3;1"
5,1,289,"1;1;2;3;3;5;9;4;5;1;1;3;2;6;6;4;4;4;2;5;3;1;1;1;2;2;2;7;5;2;1;7;1;1;1;8;1;5;2;1;2;1;5;5;1;5;5;1;1;4;4;7;3;5;8;8;2;3;4;10;8;5;3;5;8;1;1;5;4;5;2;4;6;7;6;4;2;6;2;2;2;2;2;1;2;2;3;4;2;1;1;3;2;1;2;1;3;2;2;3;1;2;5;6;2;3;1;1;1;3;2;1;5;2;1;3;2;4;4;1;3;4;5;1;1;1;4;6;5;3;3;1;1;2;2;4;2;2;1;1;1;5;2;2;8;8;6;6;5;1;1;1;2;5;7;5;6;5;6;5;2;2;4;6;1;2;7;5;6;6;8;1;2;2;3;3;5;9;5;10;1;2;3;4;1;2;3;4;5;2;2;3;2;2;2;1;3;5;4;7;8;6;4;2;4;6;10;9;10;4;1;1;1;1;2;5;1;2;3;1;1;4;2;1;1;4;1;1;3;2;1;2;1;2;1;4;4;5;5;6;6;1;1;4;4;6;6;10;6;5;1;2;4;5;6;7;4;9;2;1;1;1;2;1;4;5;2;6;5;8;2;1;4;4;4;6;9;4;10;1;1;2;5;1;1;4;10;9;1"
6,0,320,"5;9;7;2;2;2;3;2;1;6;2;1;1;1;2;5;1;2;5;1;3;4;2;2;3;2;2;1;3;1;1;1;1;1;4;3;5;1;3;1;5;1;4;3;1;2;2;1;1;2;1;1;4;2;2;2;1;2;1;2;1;3;1;1;1;1;3;4;2;2;2;1;1;6;2;2;1;3;3;5;7;2;4;2;2;1;4;1;2;2;8;1;4;4;3;3;1;3;3;1;3;3;3;4;1;2;8;1;1;2;1;1;3;3;4;4;2;1;2;3;2;3;3;1;2;4;4;1;1;1;2;4;7;1;1;4;2;3;2;1;4;2;2;1;2;1;1;2;1;4;2;10;3;3;1;3;5;1;1;1;1;1;1;3;3;1;3;5;4;3;4;4;1;2;1;2;1;1;1;1;2;3;2;1;4;4;2;2;2;2;4;2;3;4;4;1;1;1;2;2;2;3;5;4;3;4;3;3;6;3;2;1;1;3;3;3;5;1;3;2;3;2;4;2;1;2;1;1;1;2;1;1;1;1;1;1;2;2;3;3;1;3;1;1;1;1;1;2;1;2;2;2;2;7;1;1;4;1;2;2;4;3;1;2;1;6;2;1;2;1;4;3;1;5;1;5;1;2;2;1;2;1;1;3;4;2;2;4;1;3;2;2;2;2;1;1;2;5;3;6;7;2;1;2;3;3;5;5;4;1;3;1;3;5;4;2;1;1;1;1"
6,1,137,"2;2;2;7;2;1;6;6;2;3;6;3;5;5;4;3;4;1;1;1;2;5;3;3;1;1;7;1;2;6;5;2;1;7;3;6;5;5;6;2;2;2;5;2;6;3;8;4;7;4;5;6;7;4;5;7;8;6;6;6;7;2;3;4;4;5;4;7;3;1;3;6;7;4;2;7;2;3;8;6;8;5;5;5;4;8;4;5;1;1;5;6;3;2;6;5;2;5;6;3;4;1;4;2;8;6;4;4;5;3;7;4;5;1;6;5;2;4;4;8;2;2;3;5;4;6;4;1;2;1;8;7;9;3;6;5;5"
7,0,110,"1;3;4;1;3;3;1;2;2;1;2;4;1;1;3;4;1;1;3;1;4;2;5;2;3;1;3;2;2;1;1;1;1;2;1;3;1;2;1;1;1;3;1;1;1;2;1;2;1;2;3;2;1;1;1;3;3;4;4;2;4;5;4;5;2;1;3;1;3;5;2;1;1;2;3;3;6;1;1;1;3;3;2;1;2;1;2;2;2;1;2;1;1;6;1;2;2;1;1;3;3;2;2;6;2;1;4;1;2;2"
7,1,134,"1;1;2;3;1;4;3;3;3;3;3;3;1;3;3;6;3;6;6;5;6;4;8;6;6;7;10;9;9;9;10;10;10;10;9;8;10;6;6;8;9;7;9;7;8;8;7;10;10;10;5;7;9;7;8;9;9;9;10;10;8;8;9;9;9;9;9;9;9;10;7;7;10;8;9;7;8;6;10;8;9;10;10;7;10;10;7;10;8;6;9;6;9;9;9;6;10;8;10;8;10;8;9;9;9;10;10;7;10;7;7;10;7;7;10;8;9;10;8;10;10;7;10;9;7;7;9;9;9;10;10;8;8;9"
8,0,113,"4;2;1;4;3;1;2;1;3;1;1;2;1;2;2;1;5;1;1;3;2;1;3;2;3;2;1;1;6;1;1;3;2;2;1;2;1;4;6;2;3;2;2;2;1;1;2;4;3;2;4;3;2;1;2;4;1;2;1;1;1;1;1;2;4;5;4;1;2;3;3;5;4;4;1;2;3;4;2;1;1;2;2;2;3;2;2;4;1;3;1;5;6;1;1;1;2;1;1;1;1;8;1;1;1;1;3;2;3;1;2;1;3"
8,1,17,"4;4;3;2;2;1;1;2;2;2;1;3;1;2;1;3;1"
9,0,32,"1;5;5;2;3;1;2;5;2;2;9;1;2;1;2;4;3;7;1;3;6;3;1;3;3;1;4;2;2;5;2;1"
9,1,24,"5;2;1;5;3;6;8;2;1;5;5;1;4;4;9;3;3;9;5;6;2;2;7;2"
10,0,152,"1;2;2;1;4;3;1;1;1;1;2;2;1;2;1;1;1;1;2;1;2;4;3;1;1;1;1;1;3;4;1;1;5;2;2;2;2;1;1;1;2;1;5;4;4;1;1;3;1;2;6;1;1;4;3;1;2;2;3;1;1;1;1;3;2;3;2;3;2;6;3;2;3;6;4;1;1;1;1;1;2;1;2;1;2;2;3;2;3;2;1;3;3;1;2;6;1;1;1;1;4;5;2;1;3;2;5;2;1;2;1;1;1;4;3;1;2;1;1;3;3;2;1;3;2;2;1;3;4;5;2;7;2;3;1;1;1;2;2;1;2;5;3;5;3;2;2;2;1;1;1;4"
10,1,272,"2;4;3;1;2;3;5;2;1;1;3;2;2;2;1;2;3;3;1;2;2;1;1;1;5;2;1;1;7;1;1;4;2;1;2;1;1;1;1;2;2;1;2;1;3;2;1;2;5;1;1;4;1;2;2;3;4;3;1;1;1;2;2;4;2;1;1;3;1;3;2;1;1;2;1;3;1;1;1;4;2;4;4;1;1;2;2;3;2;2;2;2;1;2;1;1;1;1;2;3;4;5;2;3;1;4;4;3;4;1;4;2;2;3;1;2;1;1;2;4;1;3;2;2;4;2;2;4;1;4;1;2;1;3;1;4;1;1;5;4;5;3;7;4;2;2;6;1;1;1;3;3;1;6;2;2;4;5;3;5;3;3;4;6;1;6;3;1;1;7;1;1;1;1;5;6;1;2;7;5;6;1;6;10;7;6;10;5;4;4;6;4;3;6;1;9;1;4;6;8;8;7;5;6;10;8;10;7;6;3;7;8;7;6;3;1;7;9;8;7;5;7;5;10;10;8;10;2;4;8;6;4;8;7;1;6;9;4;7;6;10;7;10;7;9;6;8;8;6;3;9;7;1;6;10;9;7;10;5;10;10;10;10;5;8;6;7;8;4;1;6;10"
11,0,70,"2;2;1;2;1;4;2;1;1;2;1;5;1;1;3;1;3;1;1;3;4;2;2;1;2;2;1;2;2;1;2;3;3;1;5;1;2;1;1;1;4;4;1;1;1;5;5;1;2;2;1;4;1;3;1;1;1;2;1;2;1;1;2;2;1;3;2;1;1;1"
11,1,44,"1;1;1;2;2;1;3;1;2;4;2;1;2;1;2;3;3;1;2;3;1;1;1;2;2;2;1;1;1;3;3;1;2;1;1;3;1;2;1;1;2;1;2;1"
12,0,389,"7;3;4;1;2;2;2;1;2;2;1;2;2;5;1;4;4;2;7;2;1;1;1;2;1;1;2;2;1;1;1;2;1;1;1;2;3;1;1;1;1;1;2;1;1;1;1;3;2;1;3;1;3;1;2;1;1;1;2;1;2;1;1;2;5;2;1;4;2;4;1;1;2;1;3;2;3;1;1;2;2;1;2;1;2;2;2;2;2;1;1;5;5;1;1;1;1;3;2;1;4;1;1;1;1;1;1;2;2;2;3;4;5;3;2;3;2;2;3;5;2;1;1;1;1;3;4;1;2;3;2;2;2;1;2;5;1;2;1;5;2;4;3;2;1;5;2;2;4;6;2;2;1;3;2;1;2;2;1;1;1;1;1;2;2;3;5;1;1;1;1;2;1;1;1;1;3;1;1;2;3;1;1;1;1;1;2;1;3;3;2;1;3;2;2;1;1;2;3;4;1;3;2;3;1;4;3;1;3;1;2;5;3;3;1;3;1;6;1;1;1;1;2;1;3;2;4;2;1;1;1;5;1;1;2;1;2;6;1;2;2;5;3;1;3;1;1;3;8;1;1;1;4;3;2;4;1;4;4;1;1;2;2;1;1;2;2;1;4;1;2;2;2;2;1;1;3;2;6;2;6;3;2;2;3;1;2;3;1;1;1;1;3;1;3;1;2;2;5;2;1;2;4;3;1;2;3;2;6;1;1;1;1;2;1;1;1;1;3;1;1;1;2;2;4;5;1;3;1;1;2;2;1;5;2;2;6;2;1;1;1;1;1;1;1;3;5;4;2;1;2;1;5;3;2;7;3;4;3;5;1;1;1;5;1;4;2;4;4;4;2;1;2;2;3;3;3;2;1;1;4;1;3;5;1;1;1;3;1"
12,1,211,"5;2;2;2;2;1;1;2;1;3;2;7;1;4;2;1;1;4;5;1;1;2;1;5;1;3;4;1;1;1;4;2;2;3;1;3;2;1;2;1;8;4;6;1;5;7;8;6;5;6;2;2;4;1;1;2;4;2;4;1;4;1;4;1;1;1;2;4;1;1;1;3;1;4;1;2;4;2;2;2;1;2;3;1;4;1;6;1;4;4;4;5;1;4;2;2;5;2;3;1;3;1;7;1;4;3;2;6;3;3;2;2;1;1;1;4;6;1;4;2;5;5;6;1;3;3;2;2;1;1;5;3;1;1;1;3;1;3;2;2;3;4;3;3;4;5;1;4;3;1;1;4;4;1;7;1;1;1;3;4;4;1;1;2;3;1;2;3;3;4;2;1;2;3;3;1;1;2;1;1;1;1;3;3;4;1;1;2;3;1;3;6;2;9;7;3;2;2;3;4;4;5;6;4;3;5;3;3;4;3;1"
13,0,51,"4;3;1;2;5;2;4;3;2;4;1;7;1;1;2;3;4;2;3;2;1;1;3;7;4;5;3;1;6;1;4;3;2;2;4;3;3;2;2;2;3;2;4;2;1;5;3;1;2;2;1"
13,1,52,"1;1;1;2;2;2;1;1;4;2;3;1;2;2;4;6;3;3;5;4;2;2;1;1;1;2;1;2;1;1;2;2;2;1;1;2;2;3;2;3;2;1;3;1;1;3;1;1;2;5;6;2"
14,0,66,"2;3;3;2;1;1;2;1;2;1;1;3;3;1;2;1;4;3;4;5;4;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;4;3;3;1;2;2;2;1;3;3;3;1;3;2;2;4;1;1;1;3;1;3;2;2;4;4;1;2;1"
14,1,39,"3;2;4;2;3;1;2;1;1;2;4;3;2;3;1;1;2;2;5;1;4;1;1;1;4;1;2;5;1;3;7;5;8;1;4;6;2;7;5"
15,0,239,"4;6;2;4;1;4;5;1;9;3;2;2;2;4;4;1;4;2;2;3;2;5;3;2;2;5;5;5;2;2;4;3;1;3;2;6;3;3;10;1;2;1;3;2;5;4;2;4;1;2;3;2;3;2;4;1;4;2;1;1;4;1;2;4;5;2;2;3;1;1;2;2;3;1;4;2;1;2;4;1;1;1;2;3;3;3;3;1;1;3;7;4;5;5;6;4;3;2;1;4;5;4;6;2;2;3;2;7;6;9;4;2;6;2;1;1;1;4;3;2;1;2;7;1;1;1;8;2;4;2;1;5;3;5;6;4;4;2;3;2;6;4;4;5;5;1;1;1;4;3;4;2;5;5;8;8;6;3;5;3;6;8;2;10;7;1;9;5;6;1;4;2;1;4;2;6;5;2;1;1;4;1;1;2;2;1;2;5;1;2;2;1;2;4;1;5;3;5;2;1;2;2;4;4;4;4;1;1;5;4;4;10;8;5;6;1;1;6;5;2;1;2;7;2;6;6;3;7;2;6;5;2;4;2;3;5;5;1;8"
15,1,151,"3;1;2;3;5;2;2;4;3;2;2;7;3;2;3;2;3;5;1;6;5;1;3;2;5;4;1;6;3;1;2;1;1;3;1;1;1;4;1;3;1;3;2;2;2;7;5;3;1;1;2;8;1;3;4;3;1;2;3;5;1;5;2;1;6;1;4;2;7;7;3;1;3;2;1;2;6;1;3;4;3;7;3;1;4;1;1;1;1;1;4;1;4;4;3;6;3;4;1;6;6;3;4;6;6;6;2;7;6;5;4;3;1;2;1;4;4;4;3;2;1;3;3;1;1;4;10;3;5;1;2;1;1;9;4;5;1;2;8;1;9;1;3;1;3;2;2;1;5;3;2"
16,0,220,"4;3;1;1;2;4;3;3;4;5;1;3;1;2;2;5;3;4;5;1;6;3;1;4;3;2;2;1;3;1;2;1;3;1;3;1;2;1;2;3;2;2;4;2;1;5;2;3;2;3;2;2;2;4;1;3;2;3;3;1;2;2;7;2;1;2;6;2;1;4;1;7;1;3;2;2;1;2;2;1;3;3;4;1;3;3;1;3;2;4;3;4;5;4;4;1;1;4;2;4;5;2;4;5;1;2;3;6;4;1;6;1;1;4;2;5;3;6;3;1;2;2;1;6;3;2;1;2;2;1;2;1;3;3;1;3;1;4;2;1;9;2;1;7;6;4;2;4;4;3;8;8;1;4;4;4;3;3;4;1;4;3;2;3;2;3;1;2;8;3;4;2;5;2;2;1;6;3;3;1;1;1;4;2;2;3;2;8;1;1;4;3;7;2;1;1;3;3;8;4;1;5;4;2;4;8;3;2;4;6;3;3;4;4;1;2;1;5;4;2"
16,1,201,"3;5;4;4;2;2;1;1;1;5;2;3;1;1;2;5;6;1;3;1;1;1;1;1;2;1;1;1;1;4;1;1;2;1;5;2;4;1;1;1;1;1;2;5;1;1;2;3;4;3;1;2;1;6;3;9;6;2;1;3;6;2;5;1;2;1;3;2;5;4;5;8;7;1;3;3;8;3;3;6;2;1;7;4;1;1;5;4;3;1;1;1;2;9;2;5;1;1;2;3;6;1;1;2;1;4;5;6;4;7;3;3;2;8;1;1;1;3;7;2;3;4;8;2;1;5;4;4;6;1;2;1;1;1;2;2;7;4;2;5;6;3;3;2;1;8;5;4;7;1;1;5;5;2;3;1;1;1;5;1;9;2;4;2;1;2;1;6;9;6;2;5;7;6;5;3;2;7;5;1;2;3;6;3;3;6;3;1;1;2;1;4;2;5;6;1;5;5;9;7;9"
17,0,69,"4;1;1;1;2;1;3;1;5;1;1;1;1;1;2;1;2;2;4;1;1;3;1;1;2;3;1;1;2;3;1;1;4;2;1;2;2;1;1;1;1;1;1;3;2;2;1;2;2;1;1;2;2;2;3;1;1;1;2;3;2;1;2;3;2;2;2;2;1"
17,1,60,"4;1;3;1;2;1;3;1;3;4;2;7;1;2;1;2;3;1;4;2;1;2;1;2;1;2;1;3;1;2;1;3;2;1;1;3;2;1;1;1;3;3;4;2;1;1;2;5;4;6;2;2;1;2;1;2;1;1;2;1"
18,0,224,"1;1;1;2;1;1;1;4;5;3;2;1;2;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;3;1;1;1;1;1;1;1;1;1;1;2;1;1;2;3;1;3;1;2;4;2;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;1;3;1;2;1;1;4;1;1;3;1;3;5;4;4;3;2;2;4;3;9;2;1;4;6;2;3;3;1;3;1;2;4;1;2;5;2;3;4;2;4;6;1;3;7;5;4;1;1;3;7;5;5;3;7;8;1;1;2;7;3;2;6;2;3;3;7;7;5;10;3;2;10;8;3;9;8;5;9;8;5;8;10;8;5;5;6;10;4;2;10;8;9;10;10;4;10;4;8;9;7;10;8;10;10;10;7;9;8;8;8;8;6;5;8;9;9;8;10;8;10;6;6;10;6;5;10;10;10;7;8;9;6;10;10;9;7;9;10;7;10;6;10;10;9;9;10;10;7;10;9;7;7;10;10;10"
18,1,169,"1;2;2;1;2;2;1;1;2;2;1;5;1;2;2;1;2;1;6;4;2;3;3;2;3;2;2;2;3;3;3;6;6;2;2;1;1;10;4;2;2;3;3;4;1;2;2;3;3;2;9;8;1;2;5;7;5;5;10;4;7;4;3;2;9;4;4;1;3;9;8;9;8;3;5;10;10;7;5;10;10;10;4;9;2;9;8;9;9;8;10;9;2;8;5;9;10;6;10;10;8;8;10;9;10;10;5;5;8;10;6;9;3;10;7;8;7;6;9;10;10;10;10;10;9;7;7;5;10;7;7;9;10;8;7;8;6;10;6;10;8;10;9;9;9;10;8;10;8;8;2;10;4;9;7;8;9;8;10;10;10;7;10;10;7;5;8;10;8"
19,0,210,"2;1;2;2;5;2;2;2;6;2;1;3;2;3;5;1;1;3;3;1;3;1;4;1;1;4;2;3;3;1;2;2;1;4;1;2;1;2;1;2;3;2;4;2;3;1;1;1;2;4;2;2;2;5;2;2;2;2;2;4;1;1;1;2;2;1;4;1;1;3;1;1;2;4;2;3;5;1;5;2;1;8;3;3;3;3;2;1;4;4;2;2;1;2;3;1;4;2;2;3;4;1;1;1;6;1;1;4;2;1;3;1;4;5;2;1;1;1;1;2;2;1;1;9;1;4;2;1;1;7;1;1;1;3;4;1;1;1;1;1;2;2;5;3;1;1;2;3;4;3;4;1;2;2;2;4;6;5;1;1;5;2;1;2;1;1;1;1;1;1;4;1;2;2;2;2;2;1;3;5;1;5;1;2;3;3;1;1;1;1;1;1;2;3;2;1;2;2;2;6;4;3;4;1;1;5;1;5;4;2"
19,1,230,"4;6;3;2;5;1;4;3;3;2;1;1;2;3;2;3;1;1;1;2;5;2;9;1;2;5;3;6;3;4;2;2;3;2;1;2;2;4;3;2;1;4;1;1;1;1;1;2;3;4;8;3;1;2;4;2;1;1;5;1;2;3;1;3;5;4;1;1;1;2;1;4;3;5;2;3;2;4;6;4;2;4;4;1;2;4;7;2;1;3;4;3;1;3;1;3;4;4;3;2;2;1;4;1;2;2;1;1;1;5;1;2;3;2;1;4;4;3;2;1;1;2;5;2;3;4;1;1;3;4;2;1;4;7;1;3;1;5;2;1;3;1;8;1;3;3;4;3;9;8;2;4;1;3;3;1;1;4;4;4;4;2;4;4;4;6;1;2;6;4;1;2;6;1;2;4;1;3;2;1;1;4;1;7;2;1;1;3;4;3;3;5;2;5;2;3;2;1;5;2;3;3;1;2;2;3;1;6;3;3;5;3;1;2;3;2;4;1;9;1;2;4;1;2;3;6;2;3;1;1"
20,0,6,"3;3;5;3;2;1"
20,1,7,"1;2;5;3;3;2;1"
21,0,13,"1;3;3;1;1;5;4;3;5;3;2;2;2"
21,1,53,"1;2;3;4;4;3;4;2;2;1;3;4;5;1;3;2;4;4;3;3;3;2;3;2;1;3;3;3;3;3;1;2;5;2;4;3;4;3;2;3;3;3;3;3;3;2;1;1;1;1;2;2;1"
22,0,166,"4;3;1;3;4;5;4;1;1;1;5;4;4;2;2;2;2;3;1;3;4;2;1;2;1;2;3;1;4;1;1;1;5;2;6;2;1;5;1;2;6;2;2;1;4;2;1;6;1;4;2;5;2;1;3;2;5;1;3;1;4;6;1;1;4;1;1;8;3;2;2;3;6;5;1;2;1;1;1;1;5;2;7;2;3;4;1;7;5;2;2;4;3;1;4;2;3;1;4;1;2;2;1;2;6;7;4;2;1;2;5;1;1;1;5;6;2;4;8;4;1;1;1;3;5;1;1;2;5;2;6;3;9;1;2;4;3;3;5;2;6;9;5;4;7;1;5;2;4;6;2;3;8;6;4;5;6;8;1;1;3;1;1;1;2;2"
22,1,95,"2;4;1;4;2;3;1;2;3;4;1;3;2;1;4;4;3;2;2;1;2;2;2;2;6;2;3;1;1;2;1;1;1;2;1;2;3;3;1;6;6;4;6;3;2;3;5;3;1;3;2;4;2;1;1;3;2;1;2;2;1;3;2;1;1;3;1;1;2;1;2;1;1;2;4;2;4;1;3;5;2;1;2;1;2;5;6;3;1;5;5;2;1;2;2"
23,0,4,"1;2;2;1"
23,1,7,"1;2;2;5;4;3;1"
24,0,3,"1;3;4"
24,1,7,"3;5;2;3;2;4;3"
25,0,6,"3;1;3;2;4;2"
25,1,21,"4;4;3;2;1;1;2;3;3;1;2;1;2;3;4;3;4;3;3;1;1"
26,0,4,"2;1;3;1"
26,1,5,"3;1;3;1;1"
27,0,16,"3;8;3;1;2;2;3;4;6;4;4;1;1;2;2;2"
27,1,5,"3;6;1;1;1"
28,0,55,"4;2;1;4;2;5;1;2;3;2;1;5;5;2;2;1;1;3;3;1;2;7;2;2;1;3;2;4;3;4;3;5;6;1;7;1;1;3;3;3;2;4;3;1;3;4;1;2;7;1;2;2;2;1;1"
28,1,34,"4;5;6;6;4;3;1;1;1;10;1;3;4;6;4;4;1;4;4;3;1;1;1;4;3;7;3;3;1;3;7;6;1;1"
29,0,33,"1;1;2;4;2;2;2;1;2;3;4;1;2;2;5;1;2;2;6;1;1;3;2;2;3;2;1;1;1;1;2;1;1"
29,1,145,"2;3;3;5;2;4;3;1;2;7;1;2;2;1;2;1;1;2;3;3;3;1;1;5;1;2;1;1;2;3;2;6;2;3;3;2;1;1;5;1;3;2;2;1;4;2;4;5;1;2;2;3;1;2;3;2;2;3;2;1;4;2;1;2;4;4;2;1;2;1;1;1;4;1;1;1;1;3;1;2;1;1;3;6;1;2;3;2;3;1;1;4;1;1;4;6;1;1;4;2;1;3;1;7;2;2;3;2;5;4;4;3;1;1;4;1;3;2;4;7;1;1;4;4;1;3;2;3;1;1;2;1;2;4;7;1;4;1;1;4;1;3;3;2;2"
30,0,41,"5;4;5;2;1;1;3;1;2;2;6;2;4;4;4;4;1;2;7;2;2;1;2;1;1;1;1;5;3;3;5;2;3;6;6;5;1;1;5;4;2"
30,1,35,"7;7;4;3;2;4;7;1;8;4;4;1;1;2;4;2;3;4;8;1;1;2;1;2;3;6;8;1;2;3;3;1;3;2;1"
31,0,26,"6;3;2;6;4;4;6;3;1;8;3;8;2;5;3;5;2;3;1;5;5;3;4;1;2;1"
31,1,17,"3;1;6;1;4;6;3;2;2;8;3;5;5;7;6;1;1"
32,0,44,"4;2;3;3;4;4;2;3;1;1;3;5;3;2;3;3;5;4;1;1;6;8;10;5;6;2;6;4;6;5;1;3;4;5;2;1;1;3;5;4;5;5;1;1"
32,1,17,"5;4;6;2;4;4;5;1;6;4;1;4;7;5;5;1;1"
