prompt_id,turn,n_cycles,taus
5,0,141,"3;2;1;2;4;1;1;5;3;4;5;5;6;1;1;1;3;2;1;1;1;2;3;1;2;1;1;5;2;2;4;2;2;1;2;4;4;1;3;3;1;2;2;1;5;2;3;1;4;6;6;1;5;2;2;1;2;3;3;4;1;1;1;1;2;1;1;1;2;3;1;3;2;1;2;1;2;2;2;4;2;1;2;3;2;2;3;2;1;1;2;2;3;3;1;3;1;1;2;1;2;1;3;3;3;2;1;1;1;3;2;1;1;1;4;3;1;4;4;1;3;2;3;1;2;2;4;1;2;4;1;1;3;5;4;5;4;2;2;3;1"
5,1,241,"2;2;5;8;8;8;1;1;3;8;10;9;6;3;1;2;2;2;8;1;6;9;2;1;6;1;1;1;6;2;2;1;5;9;7;1;1;4;10;8;10;7;3;7;10;4;9;4;10;1;1;1;7;8;9;9;8;2;1;4;3;2;2;2;2;3;2;2;3;4;2;1;1;4;2;2;1;4;1;1;1;4;2;2;3;6;2;4;1;1;1;5;5;2;1;3;1;5;8;6;4;1;1;5;5;5;3;4;3;1;3;2;2;2;1;1;3;1;3;3;8;9;8;8;2;1;2;3;6;8;8;9;4;1;2;2;4;6;1;2;8;4;9;10;2;1;3;7;8;8;10;3;2;3;3;2;2;3;1;5;3;3;4;1;1;6;5;7;10;10;4;3;7;10;10;10;5;1;1;1;1;2;5;1;2;3;1;1;7;6;1;2;3;1;2;1;2;4;5;3;4;10;6;1;8;8;4;10;8;3;1;3;4;7;10;6;9;1;1;1;2;5;7;9;10;2;1;5;5;10;10;10;1;1;1;2;6;4;10;10;2"
6,0,312,"10;5;6;3;3;3;2;1;6;2;2;1;1;2;4;1;2;5;4;5;1;2;3;4;1;3;2;1;2;3;4;6;3;1;5;2;2;1;3;3;2;1;1;2;1;5;2;1;1;1;1;1;2;2;1;2;3;1;1;1;3;3;4;3;1;1;8;2;1;3;3;3;2;7;2;5;1;2;1;5;2;2;7;2;7;1;5;1;1;6;1;3;3;2;8;2;6;4;1;1;3;3;4;3;2;1;1;3;2;2;2;1;3;3;2;4;2;1;2;2;5;5;1;1;1;4;2;2;3;1;4;2;4;1;1;1;2;2;4;1;6;3;1;3;3;1;4;2;2;2;3;1;3;3;1;3;2;1;6;2;2;2;1;4;3;3;2;2;1;3;1;2;5;4;2;2;2;2;3;1;1;4;4;4;1;2;2;4;4;5;2;1;2;6;4;1;4;4;3;1;1;3;3;2;6;1;5;3;2;4;1;1;1;2;1;1;1;2;1;1;1;1;1;1;2;3;1;1;1;2;1;2;1;1;2;1;2;1;3;2;6;3;3;1;4;1;2;1;1;5;2;1;1;2;6;3;1;2;4;2;2;5;5;2;1;1;2;1;2;1;1;3;6;2;2;2;2;2;1;3;2;2;1;1;2;2;3;3;9;6;1;2;2;4;5;5;2;2;1;3;1;3;3;1;1;1;3;2;1;1;1;1"
6,1,108,"8;5;1;3;8;6;6;5;5;9;4;5;1;2;5;2;2;2;1;1;5;2;1;2;7;4;3;7;6;7;6;8;2;5;9;7;9;8;7;10;7;10;10;7;10;6;1;3;8;7;8;8;1;6;7;6;5;6;3;8;2;5;10;2;7;4;4;8;4;5;2;2;10;2;9;4;7;8;5;1;3;1;8;4;3;3;6;5;10;10;9;8;4;9;1;8;5;2;7;2;2;4;6;9;8;8;5;6"
7,0,112,"1;3;4;1;3;2;2;1;1;3;1;1;1;3;1;4;4;1;4;3;2;3;4;2;3;2;2;2;1;1;1;2;1;2;1;3;1;2;2;3;1;2;1;2;1;1;1;1;1;1;3;2;2;1;3;5;4;2;6;3;1;1;1;6;5;3;1;3;2;3;2;1;1;2;3;2;1;6;2;2;2;3;1;1;1;2;1;2;2;2;1;2;1;1;4;2;5;1;1;2;3;1;2;3;5;1;2;2;2;1;2;2"
7,1,122,"1;1;2;3;2;1;2;1;2;6;3;3;3;1;3;3;6;6;8;8;10;10;10;10;8;10;10;10;10;9;9;9;9;8;10;9;9;10;10;9;10;10;10;9;10;10;10;10;9;9;9;10;10;10;9;9;8;10;9;9;10;10;10;10;10;9;10;10;10;10;10;10;10;9;9;9;9;9;10;10;9;7;8;9;10;8;9;10;8;9;10;9;9;10;10;10;10;10;9;9;10;9;10;10;9;10;9;10;8;10;10;9;10;9;10;10;9;9;10;9;9;9"
8,0,111,"4;1;2;3;3;4;1;3;1;1;2;1;1;1;1;1;1;6;1;3;1;1;1;2;1;1;2;2;2;1;7;1;1;1;4;2;1;2;1;4;6;2;2;3;2;2;1;1;5;1;3;3;6;2;1;3;4;3;2;1;1;5;1;5;1;1;2;1;2;3;3;7;2;3;2;2;3;4;2;1;1;2;2;2;4;1;4;1;2;2;1;1;4;6;1;2;1;2;1;1;1;1;6;4;2;3;5;1;2;3;2"
8,1,16,"4;4;3;2;3;1;2;2;2;1;3;1;2;1;3;2"
9,0,29,"1;5;5;4;2;2;8;4;6;1;2;2;7;4;4;1;1;2;5;4;1;3;1;3;1;5;2;5;4"
9,1,20,"3;2;1;1;1;4;8;7;5;5;6;9;5;6;4;9;8;5;4;8"
10,0,143,"1;2;2;2;5;2;1;1;3;2;3;2;1;3;3;3;2;2;1;2;2;3;4;1;3;3;4;1;2;1;1;3;3;3;5;1;3;1;2;1;2;2;3;3;1;1;4;3;1;2;2;3;1;1;1;1;3;2;2;3;3;2;6;4;3;1;3;5;2;1;1;2;1;2;1;1;1;1;2;1;1;2;2;1;3;2;1;3;3;1;2;5;1;1;2;1;4;5;2;1;2;1;2;5;3;2;1;2;4;3;3;1;2;4;1;3;3;2;3;3;4;3;2;2;8;3;2;1;1;2;1;2;2;3;8;3;4;2;2;1;1;1;4"
10,1,251,"2;3;1;3;3;6;2;3;1;3;2;2;2;1;1;1;2;1;3;5;1;2;5;2;1;2;6;1;1;1;5;1;2;1;2;1;1;1;2;2;1;1;3;2;3;2;3;1;1;3;1;3;1;3;1;4;3;1;1;1;2;2;5;1;1;1;3;1;3;1;2;4;3;1;1;2;3;2;6;4;2;2;3;2;2;2;1;2;2;1;1;1;3;4;4;1;3;2;1;2;1;4;4;3;4;1;4;1;3;4;2;1;3;2;1;1;2;2;2;1;5;2;2;4;2;3;1;3;4;4;1;1;8;8;8;4;1;1;2;6;1;2;3;3;1;6;3;10;4;4;3;3;3;1;5;2;7;2;1;1;7;3;1;5;7;8;10;2;6;10;8;8;10;3;4;8;9;6;1;9;2;7;8;2;8;8;10;10;9;10;10;2;4;8;6;10;6;1;7;10;7;7;9;4;10;10;6;8;9;5;8;9;10;6;1;7;8;4;6;8;10;10;10;2;10;10;3;5;7;7;8;7;1;10;10;4;7;9;3;8;10;10;10;6;5;10;7;10;6;1;7"
11,0,67,"2;3;2;1;4;2;1;1;2;1;1;4;1;2;2;1;2;2;1;3;2;3;3;2;1;2;1;2;2;2;1;2;1;3;1;5;1;3;1;2;3;1;3;2;1;5;2;3;2;1;2;1;3;2;5;1;4;1;1;2;2;1;4;2;1;1;2"
11,1,35,"1;4;3;3;5;3;1;3;1;1;1;3;3;3;4;1;4;3;1;1;2;2;3;1;2;2;1;2;1;2;1;2;1;1;3"
12,0,381,"7;3;4;1;2;2;1;1;1;2;2;1;2;2;5;1;4;4;2;4;1;1;2;1;1;1;3;1;1;2;2;1;2;2;1;1;1;5;1;2;2;2;1;1;1;1;3;3;3;1;2;1;1;3;1;1;2;1;1;2;1;2;4;3;1;4;2;4;1;1;2;2;4;3;1;1;4;1;2;3;2;2;4;1;1;5;5;1;1;2;2;1;2;1;4;1;1;1;1;1;1;2;2;1;1;2;3;2;4;2;1;2;2;4;2;3;3;2;1;1;1;1;1;4;2;3;1;1;2;3;5;2;3;2;3;1;4;1;2;4;1;2;1;1;1;5;2;2;3;1;2;4;1;1;2;2;1;4;2;2;1;1;1;1;1;1;1;2;4;4;1;3;2;1;1;1;2;2;1;1;2;3;1;2;1;2;1;1;5;1;1;2;5;2;1;1;3;4;2;3;1;2;3;1;4;3;1;3;1;2;2;3;3;4;3;1;6;1;1;1;2;1;1;3;2;4;1;2;2;5;1;3;1;2;6;1;2;2;2;3;4;4;2;2;1;7;1;1;4;4;2;6;3;4;2;1;1;2;1;1;2;1;1;1;4;2;2;1;1;1;2;1;1;2;1;2;6;6;2;3;6;2;2;3;1;1;1;1;4;3;1;3;3;3;3;4;5;2;1;4;1;1;5;1;1;1;2;2;1;1;1;3;1;1;4;2;3;5;1;3;1;1;2;2;1;3;2;2;2;6;2;1;3;1;1;1;2;1;2;3;4;2;2;1;1;5;3;2;3;7;4;3;1;4;2;1;6;2;3;4;6;3;2;1;2;2;2;1;1;5;3;1;2;2;1;3;5;1;1;4;2"
12,1,196,"3;2;2;2;1;3;1;1;3;2;1;3;6;1;4;2;1;1;2;3;4;1;1;1;2;5;1;1;3;3;1;1;1;3;2;2;4;1;5;1;3;8;10;4;9;8;6;6;5;4;4;1;3;5;1;5;4;1;4;1;1;1;2;4;1;1;1;2;2;4;2;1;5;1;1;3;1;2;3;1;5;7;6;6;5;5;2;3;4;2;4;3;1;8;3;3;3;6;3;3;2;3;1;1;1;6;4;4;2;5;5;7;3;3;2;2;2;5;3;1;1;1;3;1;3;2;5;4;3;2;1;2;2;3;2;1;2;4;1;2;7;3;5;1;2;1;3;4;4;1;2;3;1;1;1;4;3;4;1;1;1;2;3;3;2;3;1;1;1;3;7;1;1;2;3;1;2;4;6;2;10;6;5;5;10;6;6;2;4;1;5;1;2;2;2;2"
13,0,48,"2;5;1;2;5;5;4;6;1;7;1;2;1;3;4;2;3;2;1;1;2;1;7;4;4;3;2;5;2;2;3;1;5;4;3;2;2;3;2;3;2;4;3;5;3;3;2;1"
13,1,47,"1;1;1;2;2;2;2;3;1;1;4;3;2;4;6;2;3;4;2;6;2;1;1;2;1;3;1;1;2;1;1;2;1;3;3;3;3;4;3;2;4;2;1;2;4;5;2"
14,0,67,"2;3;3;1;2;1;2;1;1;1;2;2;1;2;1;1;2;1;3;4;2;3;1;3;2;1;2;1;2;1;1;1;1;1;1;1;2;3;1;1;3;1;3;2;2;2;2;2;1;4;6;3;4;4;1;1;1;3;1;2;1;3;1;5;3;1;3"
14,1,39,"2;7;3;3;2;1;1;1;5;5;3;1;2;1;2;5;1;3;1;1;1;1;1;3;2;1;5;1;3;4;5;10;1;1;4;3;5;8;5"
15,0,227,"10;2;2;4;2;5;10;2;2;2;2;2;3;5;1;4;2;1;1;3;2;2;4;2;2;2;2;3;3;6;1;2;4;2;3;1;3;2;9;2;9;3;1;2;4;6;4;2;2;6;3;6;2;3;4;3;2;2;3;1;3;1;4;3;2;2;3;2;1;3;1;1;4;1;2;2;4;2;5;4;6;2;1;2;6;9;1;3;5;1;4;1;1;3;2;1;4;3;4;10;4;3;6;7;7;6;2;9;5;2;2;2;1;2;7;1;2;8;2;1;2;3;1;5;3;4;7;4;4;2;5;6;1;7;5;5;1;1;1;4;5;2;2;5;6;10;7;7;8;5;9;10;9;2;8;9;3;3;1;2;1;4;2;1;1;8;3;2;3;1;1;3;1;1;1;3;3;1;3;1;1;1;2;4;1;5;3;4;3;4;1;4;4;5;1;2;2;3;6;4;9;5;8;7;1;1;6;6;2;2;8;7;6;3;7;2;6;5;2;4;2;3;5;5;1;7;1"
15,1,140,"3;2;1;3;3;5;1;4;3;3;5;3;3;2;2;2;7;2;2;3;2;5;4;3;3;4;1;1;6;3;1;1;1;1;1;2;2;1;1;4;4;3;1;2;2;1;8;5;3;1;2;9;1;3;2;2;3;3;3;3;2;1;5;2;1;4;6;2;2;6;8;3;2;3;3;7;3;5;3;6;3;1;4;1;1;1;1;5;5;4;4;5;7;2;5;6;3;2;7;7;4;3;1;7;6;5;6;1;2;2;2;5;6;2;2;1;3;3;2;2;9;9;3;3;9;1;4;5;10;3;8;1;4;3;3;2;4;3;2;1"
16,0,215,"4;3;1;1;2;2;5;4;3;6;3;1;3;1;4;1;1;3;6;2;1;6;3;3;1;1;3;2;1;1;1;3;3;2;2;1;3;2;1;1;2;3;2;2;4;2;1;3;4;3;2;4;1;2;2;4;1;3;1;3;4;1;2;1;7;1;5;4;3;2;7;5;1;3;2;2;1;2;3;2;1;4;3;1;2;3;2;3;3;4;4;2;5;1;3;4;2;3;3;3;2;6;3;3;2;4;3;6;5;4;8;5;2;3;4;4;2;2;2;1;8;1;3;2;1;2;1;1;2;1;1;3;1;3;1;6;1;10;2;8;4;3;5;3;4;3;7;2;7;1;1;4;2;4;4;3;4;1;4;7;1;5;1;2;8;2;2;4;1;5;2;2;1;4;5;3;1;1;1;4;3;4;2;8;1;1;4;3;8;3;3;3;5;4;6;3;4;6;3;5;3;1;5;6;3;1;2;8;2;1;1;2;3;4;2"
16,1,188,"3;8;2;3;2;2;1;1;1;4;1;5;1;1;2;5;5;1;1;3;1;1;3;2;1;1;1;1;4;1;1;2;3;3;6;1;1;1;1;1;2;2;1;4;3;2;5;2;2;2;8;5;5;6;2;6;4;1;7;2;3;1;1;5;10;7;2;4;2;1;5;7;3;3;2;6;2;1;2;3;6;1;3;5;2;4;1;2;1;7;3;1;5;2;2;3;5;3;3;2;2;3;2;7;7;3;6;2;8;2;1;1;1;4;3;3;1;2;2;4;8;1;9;3;5;4;2;1;1;6;6;2;2;9;4;7;2;9;3;4;4;3;2;9;1;4;2;1;1;6;9;2;2;4;1;2;1;1;5;9;8;5;7;6;5;3;2;6;3;3;1;2;3;7;7;6;2;2;2;2;4;4;8;4;10;7;6;9"
17,0,71,"1;3;1;1;2;1;1;1;1;1;1;2;2;2;2;1;1;2;3;1;1;4;1;1;3;1;1;2;3;1;2;2;1;1;1;1;3;1;2;3;2;3;1;1;1;2;1;1;1;2;1;1;3;1;3;2;2;3;1;1;1;2;3;2;1;2;3;3;3;2;1"
17,1,56,"4;1;3;1;2;3;1;3;1;4;2;7;1;2;1;3;4;1;2;3;2;1;3;2;4;1;2;5;1;1;1;1;4;2;1;1;2;3;6;2;2;1;5;2;2;1;5;3;1;2;1;2;1;1;2;1"
18,0,200,"1;1;1;2;1;1;1;7;1;1;3;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;3;2;2;2;2;1;2;2;2;4;1;3;3;5;1;1;1;1;1;2;1;1;1;2;3;2;2;1;1;1;1;1;2;1;2;2;3;3;2;1;1;3;8;2;3;4;2;2;3;4;3;10;2;10;2;3;3;1;3;1;4;3;3;4;2;2;4;5;2;5;2;8;2;4;4;2;1;7;7;3;3;2;6;9;1;1;3;10;9;1;8;7;5;9;10;3;10;6;3;10;4;10;6;9;5;8;8;10;10;7;10;7;10;6;10;10;10;10;7;10;7;9;10;10;8;6;10;6;10;10;10;10;7;8;10;10;10;10;9;10;10;10;9;10;10;5;10;9;9;10;10;7;7;10;6;10;10;10;10;7;8;8;10;10;10;10;8;10;10;10;10;10;9"
18,1,148,"1;2;2;3;2;1;1;2;3;1;4;3;2;1;2;7;4;2;3;2;1;2;2;1;3;1;2;3;3;3;9;3;3;2;1;4;7;3;7;4;6;2;2;8;7;6;5;9;3;5;5;9;4;6;8;3;3;10;6;4;8;9;10;9;10;6;9;8;10;8;9;9;7;5;9;10;10;10;10;10;7;10;10;10;9;7;8;10;10;10;10;10;8;9;10;10;10;3;4;10;10;9;8;9;10;10;10;10;10;10;10;10;10;10;8;10;10;10;10;9;10;10;10;10;10;10;10;7;10;10;8;6;10;8;10;10;8;10;10;10;10;10;10;8;9;10;10;10"
19,0,209,"2;1;2;2;5;2;1;1;2;6;2;3;3;3;2;3;1;4;2;2;3;1;4;1;3;3;5;2;1;2;2;1;3;1;1;2;1;2;3;5;1;3;2;3;1;2;1;4;3;2;2;5;1;1;2;1;1;2;2;4;2;1;1;1;2;1;4;1;1;4;1;2;4;2;2;1;1;5;3;2;1;2;5;3;3;3;3;2;1;2;1;5;5;2;1;2;2;1;1;4;2;2;3;4;1;1;1;2;2;3;1;2;2;2;4;1;5;4;2;1;1;2;2;1;1;1;1;9;3;4;1;1;7;1;1;1;3;1;3;1;1;2;2;1;2;5;2;4;1;4;3;3;4;1;2;4;5;4;1;5;1;1;1;6;1;2;1;2;1;1;1;1;3;1;2;2;2;2;2;2;2;4;2;3;3;5;2;2;2;1;2;1;6;3;2;2;3;5;2;3;1;3;1;6;1;1;4;3;4"
19,1,219,"4;9;2;6;3;3;1;3;2;1;3;6;3;1;1;2;2;2;1;2;4;4;2;2;3;4;4;3;2;4;1;4;2;2;2;2;3;4;2;2;1;3;2;1;1;1;3;3;4;4;7;1;2;4;3;4;2;1;2;3;1;3;3;4;2;1;1;1;4;3;4;4;2;4;1;4;4;4;1;3;1;3;4;3;4;3;3;1;2;1;5;2;3;1;3;4;4;4;4;1;1;5;2;1;2;1;1;2;5;1;2;3;2;2;4;5;3;1;1;2;5;1;4;5;1;2;5;2;1;4;7;1;3;2;4;2;4;1;3;6;6;4;2;7;3;8;2;4;1;3;2;2;4;5;6;2;2;4;4;7;7;4;5;2;2;5;1;2;2;5;1;2;1;1;5;4;3;2;1;4;4;2;3;1;5;3;5;4;2;2;6;3;3;3;1;3;2;5;1;3;7;4;1;2;5;4;9;2;2;4;2;1;1;3;6;1;3;1;2"
20,0,6,"3;1;2;4;4;4"
20,1,5,"2;1;8;3;4"
21,0,12,"4;3;1;5;5;1;6;2;1;2;3;2"
21,1,49,"1;2;1;2;4;7;4;3;1;4;1;2;3;4;2;1;2;8;3;3;3;5;1;2;3;5;1;3;1;2;3;5;2;3;2;3;4;4;6;3;1;8;2;1;1;1;1;4;1"
22,0,159,"3;5;2;5;6;3;2;1;3;1;5;5;3;2;2;3;1;3;3;2;3;2;2;4;4;1;1;1;2;2;5;4;1;1;1;4;2;1;8;2;1;1;4;3;7;4;2;1;1;5;1;5;5;1;3;1;4;6;1;1;2;2;1;5;4;3;2;3;2;6;6;2;1;1;1;1;5;1;2;6;2;3;4;1;8;5;1;2;4;4;5;4;1;5;2;2;1;3;5;10;1;2;1;2;5;1;1;1;5;3;2;4;3;10;2;1;1;2;5;2;1;2;1;6;1;7;2;8;2;3;6;3;6;6;6;6;4;2;1;7;2;8;2;6;2;2;1;10;2;4;7;8;7;4;1;1;1;3;1"
22,1,93,"2;4;1;4;2;3;3;3;6;2;2;5;3;2;1;2;2;1;1;1;1;3;1;1;2;2;5;2;1;2;1;2;2;2;1;2;3;3;8;5;1;2;5;5;2;1;7;2;2;2;2;5;2;1;4;2;1;2;3;3;2;1;1;1;2;1;1;2;1;2;1;1;2;5;2;2;1;1;3;1;5;1;1;2;1;2;8;6;3;5;3;3;4"
23,0,3,"1;4;1"
23,1,6,"2;3;5;4;3;1"
24,0,3,"1;6;1"
24,1,6,"4;6;3;2;4;4"
25,0,5,"5;4;3;1;2"
25,1,19,"4;3;4;1;3;4;5;2;1;1;7;4;1;2;1;3;2;2;1"
26,0,4,"2;1;3;1"
26,1,3,"3;5;1"
27,0,17,"3;8;3;2;3;3;4;6;4;3;1;1;1;2;1;2;1"
27,1,5,"2;1;6;1;2"
28,0,50,"1;6;2;4;6;2;3;2;1;3;2;4;4;2;1;3;2;1;1;2;7;2;4;3;1;5;6;1;8;4;8;1;6;4;2;4;1;3;1;3;4;2;1;6;1;1;2;2;1;4"
28,1,33,"1;3;4;7;2;3;1;4;3;2;6;2;5;7;5;6;2;5;4;4;1;2;3;8;2;5;1;1;3;6;2;5;2"
29,0,26,"1;1;2;3;3;4;4;7;2;2;5;1;2;5;3;2;3;2;2;3;2;2;1;1;2;3"
29,1,141,"2;3;3;5;4;2;3;1;7;2;3;2;1;2;1;1;1;1;3;3;1;1;1;1;1;5;1;2;1;3;1;2;3;7;4;3;1;1;1;4;3;3;4;4;2;2;2;5;3;2;3;1;2;3;2;1;1;4;1;1;4;3;6;3;3;1;1;1;1;2;3;2;2;1;2;1;1;2;1;4;6;3;3;2;3;1;4;2;1;4;6;2;4;2;1;1;1;2;7;2;2;3;2;5;5;3;3;1;1;1;3;2;1;2;5;3;2;4;2;3;2;2;4;1;3;1;1;3;1;1;5;6;1;3;3;5;2;1;3;3;2"
30,0,39,"5;3;4;1;3;1;4;1;3;5;2;2;4;4;1;5;2;1;1;7;3;2;1;1;1;3;6;3;3;6;1;3;1;7;9;1;2;7;4"
30,1,31,"7;10;3;1;2;8;4;8;4;4;1;1;2;4;1;4;4;4;5;4;3;2;6;3;6;2;4;2;1;3;4"
31,0,21,"5;1;3;8;3;5;5;4;1;8;2;9;3;6;5;9;9;6;2;1;2"
31,1,21,"2;1;1;4;2;1;3;1;6;3;1;2;6;3;3;5;3;7;3;2;6"
32,0,44,"4;2;1;2;9;2;2;3;1;1;3;4;1;2;1;2;3;3;7;1;3;2;3;4;8;2;4;6;6;8;5;5;4;4;7;5;1;1;6;6;5;5;1;1"
32,1,14,"7;7;4;6;2;6;5;3;3;7;3;10;1;2"
33,0,137,"4;6;8;2;2;1;2;1;1;1;2;1;1;1;1;7;3;1;3;3;1;3;3;4;7;1;4;2;1;9;2;1;3;2;1;3;5;6;7;6;6;6;6;1;5;5;10;7;6;6;4;3;8;7;6;6;6;4;2;7;6;9;10;10;10;7;10;5;6;6;6;6;6;9;8;10;10;3;10;8;6;6;7;6;10;10;10;9;6;6;6;5;8;9;6;4;2;6;6;6;6;6;6;6;4;9;3;1;7;6;6;6;6;6;10;2;6;6;10;4;2;1;2;4;3;2;3;2;3;3;4;3;6;1;4;1;2"
33,1,130,"5;8;8;5;3;1;6;6;1;1;1;7;4;2;1;5;6;10;2;10;2;6;10;2;6;8;3;8;2;7;10;8;2;10;2;4;6;8;4;2;4;6;6;2;6;6;10;2;6;10;8;6;6;4;2;6;4;2;6;6;6;4;2;6;6;6;6;10;6;2;6;10;2;6;6;6;6;4;8;6;10;2;6;6;6;10;10;4;6;10;2;6;6;6;10;6;10;9;6;7;6;6;10;3;4;5;4;5;3;6;3;6;4;4;4;9;5;1;3;2;3;1;9;7;4;5;1;1;1;3"
34,0,43,"1;4;3;1;5;6;3;2;1;2;4;5;2;1;1;6;6;8;3;3;7;3;2;1;2;1;4;4;2;1;3;5;6;2;1;1;2;3;2;4;4;3;3"
34,1,5,"2;6;3;3;3"
35,0,79,"1;2;3;8;1;2;2;5;3;5;4;1;1;3;1;1;3;2;4;5;3;6;2;2;5;7;2;2;1;3;9;4;3;1;2;1;8;2;2;1;2;4;5;2;9;2;1;1;2;6;2;2;1;3;8;2;1;5;9;1;7;3;2;6;2;1;2;4;6;4;4;3;3;1;6;9;2;4;4"
