prompt_id,turn,n_cycles,taus
5,0,140,"3;2;1;1;1;4;1;1;5;4;1;2;4;3;3;3;3;1;1;1;1;3;2;1;1;2;3;2;1;1;2;4;5;3;2;2;1;2;4;4;1;3;3;3;2;2;4;2;3;1;10;6;1;4;3;2;1;2;3;3;3;1;1;1;1;1;2;1;1;1;2;3;1;3;3;2;1;2;2;2;3;1;4;3;1;2;2;4;1;1;1;2;2;6;2;3;3;1;2;1;3;1;2;2;5;2;2;2;1;1;1;3;1;2;1;1;3;1;4;1;3;1;2;3;2;2;4;1;3;3;1;1;2;6;4;5;7;1;3;1"
5,1,238,"3;1;4;10;10;5;1;1;3;10;8;7;8;3;1;2;1;1;3;8;5;3;7;1;1;1;6;1;1;1;6;4;1;8;3;9;2;2;3;8;4;2;10;10;1;2;3;10;10;10;10;3;1;1;5;10;9;10;9;2;4;3;3;2;2;3;2;2;2;3;2;2;1;1;1;4;1;2;1;4;2;5;2;1;4;4;2;2;4;1;1;3;3;5;3;3;2;9;9;4;1;1;3;9;2;4;4;1;3;3;2;2;2;1;2;3;4;2;8;9;10;6;2;1;2;4;8;10;10;6;1;2;1;1;4;6;1;2;9;10;10;4;2;2;6;8;6;10;6;2;1;2;5;2;3;2;7;3;4;2;2;3;2;8;9;10;8;3;7;2;8;10;10;6;1;1;1;2;5;1;2;3;1;1;5;2;6;1;2;3;1;2;1;2;1;2;3;6;9;8;3;1;7;9;4;10;8;3;1;2;4;9;8;10;6;1;1;1;2;5;7;9;10;2;1;4;6;10;10;10;1;1;1;2;6;6;10;10"
6,0,311,"10;7;4;1;2;3;3;2;1;6;2;2;1;1;2;4;1;3;5;3;4;2;2;6;1;3;3;1;3;2;4;5;1;3;1;6;2;1;1;4;1;4;1;2;2;4;2;1;1;1;1;1;1;2;2;1;4;1;1;1;3;3;2;2;3;1;1;6;2;2;1;3;2;4;2;6;3;3;1;1;1;2;1;4;1;4;7;2;7;1;3;4;6;1;3;3;1;7;2;3;6;2;1;1;3;1;3;3;4;2;1;1;3;2;2;2;1;3;3;2;2;3;1;1;1;1;2;5;5;1;1;1;4;2;2;2;4;2;2;3;3;1;2;6;1;9;1;3;3;1;1;3;4;3;2;1;3;3;1;3;3;2;5;3;2;1;3;1;4;2;1;5;3;2;3;2;4;2;2;2;2;3;3;2;1;2;2;4;1;1;1;2;4;3;6;1;2;2;6;2;2;1;6;2;3;1;1;3;3;6;3;5;3;2;4;2;1;2;1;1;1;2;1;1;1;3;1;1;2;3;1;2;3;1;1;2;1;2;1;1;2;2;2;10;1;4;3;1;1;4;3;1;1;2;6;2;1;1;2;1;2;1;3;1;5;1;4;2;4;1;2;1;1;3;6;2;2;2;2;2;1;2;1;2;3;1;2;3;2;3;6;6;3;1;2;6;5;7;5;2;3;3;1;1;4;1;1;1;1;1;1"
6,1,106,"7;6;1;2;6;7;5;6;8;5;2;2;8;1;4;4;3;2;2;3;4;1;3;7;5;4;4;6;8;8;5;2;3;6;9;10;3;8;6;9;10;4;7;7;8;8;6;3;10;2;2;5;10;5;8;9;3;4;6;3;8;2;5;10;2;1;6;4;4;8;9;3;7;6;9;4;5;8;7;1;2;2;9;7;10;6;10;1;7;10;6;4;9;1;5;9;8;2;4;10;10;4;10;4;4;2"
7,0,112,"1;3;4;1;3;3;1;1;1;3;1;1;1;3;1;1;4;3;1;4;1;3;1;1;2;4;2;3;1;3;2;1;1;1;2;1;2;1;3;2;1;2;1;2;1;2;1;2;1;1;1;1;1;1;3;3;2;2;1;5;5;3;1;3;5;1;3;3;4;1;3;1;3;2;3;2;1;1;2;3;2;1;6;2;2;1;1;3;1;1;3;1;2;2;2;2;1;1;1;6;3;3;4;3;3;2;4;2;2;5;2;2"
7,1,120,"1;3;3;2;1;2;1;2;3;3;3;3;3;4;5;1;3;8;10;10;7;9;9;10;10;10;9;10;10;10;9;8;10;8;10;8;10;9;9;8;7;8;9;10;10;10;9;9;9;10;10;10;10;10;10;10;9;10;10;9;10;10;10;10;9;10;10;9;10;9;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;7;10;10;10;8;9;10;10;10;10;9;9;9;9;9;10;10;10;10;10;10;10;10;10;10;10"
8,0,106,"3;4;4;4;2;1;3;1;3;1;1;1;2;1;6;1;3;1;1;2;2;1;3;1;2;1;7;1;1;3;2;2;1;1;1;1;4;6;2;1;2;4;2;1;1;2;4;3;2;7;2;1;2;5;2;1;1;2;3;4;5;4;1;1;2;2;3;5;4;4;1;2;3;4;2;1;1;2;2;2;4;2;1;3;2;2;1;1;4;6;1;2;1;3;1;1;8;2;1;2;3;2;3;1;2;5"
8,1,16,"4;4;3;2;3;1;2;2;2;1;3;1;2;1;3;2"
9,0,27,"1;5;5;2;3;1;2;8;2;8;3;2;8;7;1;3;6;3;1;3;4;2;4;1;1;5;4"
9,1,21,"3;2;1;1;1;5;4;10;5;8;3;1;8;5;8;9;3;6;6;8;4"
10,0,146,"1;2;2;2;6;1;1;1;3;3;2;2;1;4;2;3;2;2;1;1;1;1;1;3;4;1;4;2;4;1;3;1;1;1;2;1;1;4;4;1;3;1;1;2;2;2;3;3;1;1;2;1;3;2;2;2;3;1;1;1;1;3;2;2;3;3;2;6;4;3;4;7;1;1;2;1;2;2;1;1;1;1;2;3;2;3;2;1;3;3;1;2;3;3;2;1;1;4;5;3;3;3;4;2;2;1;1;1;4;1;3;3;1;2;5;2;4;2;2;1;3;3;4;4;5;3;4;1;1;1;2;1;1;1;1;1;3;8;3;4;2;2;1;1;1;4"
10,1,245,"2;4;3;2;1;5;3;3;1;3;2;3;1;1;1;1;3;3;3;1;1;1;2;3;2;2;1;2;5;2;1;1;1;2;2;1;2;1;2;1;1;1;2;2;1;1;3;2;3;2;3;1;2;2;1;1;2;4;1;4;1;4;1;2;2;5;1;1;1;3;1;3;3;3;1;3;1;1;1;4;2;7;3;2;2;3;2;2;3;4;1;1;1;3;7;5;2;3;1;4;3;6;2;1;3;2;3;4;2;1;3;2;2;2;2;2;1;5;2;2;4;1;4;1;3;8;1;1;8;4;10;2;4;2;2;6;1;2;3;3;1;2;4;2;2;9;4;4;7;2;1;6;1;9;1;1;8;3;6;6;7;10;3;1;6;10;7;9;10;2;4;8;9;4;3;7;2;2;8;9;8;8;10;10;8;4;10;9;4;10;4;9;6;1;1;7;8;9;8;10;3;10;10;10;10;7;10;8;10;5;1;7;10;2;10;9;10;10;7;10;10;4;9;7;10;6;1;1;7;10;8;8;10;4;10;10;10;10;5;10;8;10;5;1;10"
11,0,71,"2;2;1;2;1;2;3;1;1;1;3;5;1;4;1;2;1;1;1;3;2;3;1;2;1;1;1;2;1;2;2;1;2;2;1;3;1;5;1;2;2;2;2;2;3;2;1;9;1;1;2;2;1;3;2;3;1;1;2;1;1;2;1;2;2;1;4;2;1;1;2"
11,1,37,"1;4;3;3;1;3;4;1;3;1;1;1;4;2;3;4;1;3;3;1;1;1;2;2;3;1;1;1;2;1;2;1;2;3;1;1;3"
12,0,383,"7;3;4;1;2;2;1;1;1;2;2;1;2;2;5;1;4;4;2;5;1;2;1;1;1;3;1;1;2;2;1;2;2;1;1;1;3;2;1;1;2;1;2;1;1;2;5;1;2;2;2;1;1;2;1;1;2;1;1;1;2;1;4;2;4;4;2;4;1;1;2;6;3;1;1;4;1;2;2;1;2;1;1;2;1;1;1;1;5;2;1;2;1;1;2;1;1;3;1;4;1;1;1;2;1;2;3;1;2;1;4;4;2;1;2;2;4;2;5;1;2;1;1;1;1;1;4;3;2;1;1;4;1;5;2;5;1;2;1;5;2;3;1;3;1;1;1;5;2;2;4;2;4;1;1;2;2;1;3;1;2;2;1;1;1;1;1;1;1;2;4;4;1;3;2;1;1;1;1;4;1;2;3;1;2;1;1;2;1;5;1;2;3;3;2;1;1;3;4;2;3;1;2;3;1;4;2;1;1;3;1;2;2;3;3;4;3;1;5;1;1;1;1;2;1;1;4;1;4;2;2;1;5;1;3;1;2;6;1;6;3;3;1;4;2;2;8;2;5;3;2;2;2;1;3;1;4;2;1;1;2;1;1;2;2;1;4;1;1;2;1;2;3;1;2;1;2;6;6;2;1;3;2;5;2;3;1;1;1;1;3;1;3;1;3;3;3;3;1;4;4;1;2;4;1;6;1;1;1;3;2;1;1;3;1;1;3;1;2;3;5;1;3;1;1;2;2;3;2;4;7;2;1;1;1;1;1;1;1;2;1;2;2;6;1;4;5;3;2;3;7;4;3;1;4;1;1;1;6;3;2;3;6;3;3;3;2;3;3;1;2;3;1;1;3;1;3;5;1;1;1;3;1"
12,1,197,"3;2;2;2;1;4;1;1;2;2;1;3;3;3;1;4;2;1;1;1;1;7;2;1;1;1;4;2;1;3;3;1;1;1;4;4;3;1;5;1;2;1;9;9;3;10;8;3;3;5;6;4;4;1;4;3;2;4;1;4;1;4;1;1;1;2;4;1;2;3;5;1;2;5;2;1;2;1;2;3;6;6;5;5;3;5;5;2;3;3;1;2;3;1;4;8;3;3;3;6;3;5;3;3;1;9;4;2;5;3;2;3;4;3;3;2;2;2;5;2;1;1;1;1;3;1;6;4;4;3;3;4;1;2;2;1;2;2;3;1;1;4;3;8;1;2;1;2;1;5;4;2;3;1;1;1;4;3;4;2;1;2;3;3;2;3;1;1;1;2;1;5;2;1;1;2;2;1;3;4;9;9;6;4;8;10;4;6;1;3;3;5;1;2;2;2;2"
13,0,50,"4;4;2;5;2;3;4;4;2;6;3;2;1;3;2;2;4;1;2;1;1;1;2;5;6;5;2;2;5;2;3;2;1;5;2;2;3;2;2;3;2;3;2;3;4;5;3;3;2;2"
13,1,42,"1;2;4;1;3;4;1;4;3;2;4;6;3;3;7;4;2;1;2;2;3;1;1;2;2;2;1;3;3;1;3;2;4;3;2;3;1;2;2;4;6;2"
14,0,64,"1;1;3;3;1;1;1;1;2;1;2;2;1;2;1;2;1;2;1;4;3;1;2;3;4;2;1;4;1;1;1;1;1;1;2;3;1;2;4;3;3;2;1;2;3;6;4;7;2;2;1;1;2;2;1;1;2;2;2;3;1;4;1;3"
14,1,35,"5;4;6;1;1;1;1;1;8;5;1;3;3;3;1;1;2;2;1;1;1;2;5;6;1;2;3;7;9;1;1;5;7;7;6"
15,0,222,"7;5;2;7;6;10;2;2;2;2;3;1;4;1;4;2;1;1;3;2;1;1;5;3;2;4;1;5;5;2;1;5;3;1;3;6;2;5;10;3;2;4;6;4;2;2;3;2;3;2;3;4;5;2;3;2;3;1;2;3;1;4;3;3;2;2;2;2;3;1;2;2;2;1;2;4;2;1;4;1;3;6;2;1;2;4;6;5;1;8;2;3;1;1;3;2;1;4;3;4;3;9;3;2;7;7;8;6;9;5;1;1;2;2;1;2;7;1;3;7;2;1;2;3;1;5;3;1;7;3;5;3;7;6;8;5;5;1;1;2;3;6;1;7;6;7;8;8;1;8;10;10;10;8;10;10;1;2;1;4;2;2;8;3;3;3;1;2;1;2;1;5;2;1;4;1;2;4;1;5;5;3;2;4;1;6;3;3;2;2;1;1;8;1;4;10;6;6;7;1;1;6;6;2;2;8;7;7;2;7;2;6;5;2;4;2;4;4;5;1;7;1"
15,1,137,"3;2;1;3;3;5;1;4;2;4;5;3;1;2;2;2;2;4;5;1;6;4;2;3;4;5;2;1;7;2;1;2;1;4;2;1;4;4;2;2;2;2;1;8;3;2;3;1;2;9;1;3;4;3;3;3;3;2;6;2;1;5;5;2;2;8;6;3;1;4;1;9;3;5;3;6;7;2;1;1;1;2;3;5;4;4;5;7;2;10;1;3;4;6;6;4;3;1;9;4;5;6;1;2;2;4;3;2;6;1;1;1;3;3;1;1;2;10;8;3;4;8;1;3;9;10;8;1;1;1;5;2;2;5;3;2;1"
16,0,203,"3;4;1;1;2;2;5;3;4;6;3;3;2;4;1;1;6;2;3;1;6;2;5;1;3;2;2;1;3;3;4;1;3;1;2;1;1;1;3;4;4;2;1;3;4;3;2;3;2;2;2;4;1;3;4;4;2;1;1;8;8;5;9;4;1;3;2;2;3;3;3;4;3;1;2;3;2;3;2;4;1;4;2;5;2;2;5;1;3;3;5;6;5;2;6;2;6;5;4;9;3;4;2;3;5;2;2;2;3;7;3;2;1;2;1;1;2;1;1;3;1;3;1;7;5;5;2;8;4;3;5;2;5;3;9;7;1;1;5;1;3;5;3;3;2;4;5;3;5;1;2;4;5;2;4;2;7;2;1;8;3;1;1;1;1;4;3;4;2;8;1;1;4;3;7;2;2;3;3;7;2;4;4;5;6;3;5;1;2;1;5;6;3;3;8;2;1;1;2;4;1;3;1"
16,1,182,"5;7;4;2;2;1;1;1;2;3;3;3;1;2;5;6;1;4;1;3;2;1;1;1;1;2;2;1;3;1;4;1;3;4;1;1;1;1;2;4;3;3;2;5;2;2;2;8;6;4;6;2;6;4;1;6;2;1;3;1;1;6;9;7;2;6;1;3;10;1;3;5;3;4;2;5;4;1;3;5;5;1;1;1;2;7;2;2;5;2;2;9;2;3;1;3;5;7;10;6;1;6;3;2;1;1;1;7;3;1;2;5;9;1;9;9;2;2;1;1;1;7;5;2;2;4;8;6;2;2;9;3;4;4;3;2;10;4;2;1;1;8;7;2;2;2;2;1;2;2;5;10;5;2;5;7;6;5;1;2;2;6;3;3;1;2;3;10;4;6;2;2;2;2;4;5;7;8;10;4;10;4"
17,0,69,"3;2;1;1;2;1;3;1;2;3;1;1;2;3;1;2;1;1;4;1;1;3;1;1;2;3;1;1;2;2;3;3;1;2;1;2;2;3;1;1;1;2;1;1;1;2;1;1;1;3;3;2;2;3;1;1;1;2;2;1;2;1;1;1;5;1;3;2;1"
17,1,49,"4;1;3;1;2;4;1;3;6;7;1;2;1;3;4;3;3;2;1;2;1;2;4;1;2;5;1;1;1;5;2;3;1;3;6;2;3;6;2;5;2;3;1;3;2;1;1;2;1"
18,0,200,"1;1;1;2;1;1;1;3;5;1;3;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;3;2;2;1;1;2;1;1;3;2;1;3;1;1;2;3;6;2;1;1;2;1;1;1;2;3;2;3;1;1;1;1;2;1;2;2;2;1;3;1;1;1;1;3;1;9;3;4;2;2;3;4;3;10;2;6;2;2;2;4;2;1;3;5;3;3;4;2;2;5;6;5;2;10;7;3;1;3;7;7;3;7;9;2;1;1;2;10;8;2;4;10;4;7;10;3;3;10;7;3;10;4;10;9;6;5;8;8;10;10;9;10;5;10;7;5;10;10;8;8;10;3;9;8;10;9;10;10;10;10;10;10;10;10;7;9;10;10;10;10;10;10;7;10;10;8;9;10;9;4;10;10;10;9;10;7;8;10;10;10;10;8;10;10;9;8;8;10;9;10;10;10;8;10"
18,1,154,"1;4;3;2;1;2;3;5;2;2;1;1;1;3;9;1;2;2;1;3;4;3;1;1;2;2;1;5;6;5;2;2;2;1;1;4;7;3;6;1;4;6;2;10;10;5;3;1;10;1;9;1;10;2;2;9;7;3;10;4;2;4;8;10;10;10;10;10;10;3;8;8;10;8;10;3;10;10;10;10;10;10;7;9;9;10;10;9;9;10;9;9;10;10;7;8;10;10;10;3;2;8;5;6;7;10;9;6;10;10;8;10;10;9;10;5;10;10;10;3;10;5;9;10;10;5;10;10;10;10;10;10;10;7;8;10;10;4;8;7;10;10;10;4;10;10;10;10;10;10;10;10;10;10"
19,0,207,"2;2;1;2;6;1;2;2;7;1;1;4;1;3;2;3;1;3;1;2;3;2;1;2;2;1;1;2;3;4;3;3;2;1;4;1;2;1;1;1;3;5;1;3;2;3;1;2;1;4;3;4;5;1;1;2;1;1;2;2;4;2;1;1;1;2;4;1;1;1;3;1;2;1;4;3;2;1;4;2;2;2;2;1;8;3;3;3;3;2;1;4;2;4;2;2;2;2;1;4;2;2;3;4;1;1;1;4;3;1;3;1;2;1;4;5;4;2;1;1;2;2;2;1;1;9;3;3;1;2;7;1;2;3;4;1;1;2;1;2;2;4;1;2;5;4;3;3;4;1;2;4;2;3;6;4;1;1;1;3;3;1;2;1;2;1;1;1;1;3;1;2;2;2;2;2;1;3;4;2;3;4;4;2;2;3;2;1;3;3;1;2;2;3;1;5;1;2;4;4;6;1;1;3;2;4;2"
19,1,224,"4;9;2;6;3;3;1;3;2;1;3;2;4;2;1;1;2;2;2;1;1;2;6;2;2;2;2;1;4;2;7;4;1;2;2;2;2;2;1;1;2;7;2;3;2;1;1;1;1;3;3;4;3;1;7;1;2;2;2;2;1;1;5;1;2;3;1;3;6;3;1;1;4;4;6;2;2;3;1;1;4;5;5;2;1;3;4;3;4;3;6;1;6;4;1;3;1;3;4;2;2;3;2;1;5;3;2;1;1;2;5;1;2;3;2;2;5;4;3;1;1;1;3;3;3;2;5;1;5;2;1;2;3;8;2;2;2;4;4;1;2;5;4;5;6;7;6;2;4;2;4;1;3;2;2;3;3;3;4;2;2;2;4;6;2;9;6;4;2;7;1;2;3;5;2;1;1;4;1;5;3;1;1;1;3;4;3;4;4;3;4;2;3;2;1;5;2;6;3;1;3;2;5;1;2;2;2;6;2;1;2;8;10;2;2;4;2;2;8;2;1;2;1;2"
20,0,6,"2;2;2;4;4;4"
20,1,4,"3;7;4;4"
21,0,13,"4;3;1;5;5;1;5;3;2;1;1;2;2"
21,1,50,"1;2;3;3;1;7;4;2;2;4;4;5;1;2;1;6;4;2;4;3;5;3;1;1;1;3;3;3;3;3;5;2;1;2;2;4;5;2;8;1;1;5;3;2;1;1;1;1;4;1"
22,0,154,"4;2;2;2;5;6;3;2;1;3;6;4;2;6;3;1;3;3;1;4;2;2;4;4;1;1;1;2;2;3;6;2;1;5;1;2;8;1;1;1;4;2;1;2;4;5;2;6;1;1;5;6;3;1;4;6;1;1;4;1;9;2;1;2;3;4;10;2;1;1;1;1;5;2;7;2;3;4;1;8;5;1;2;4;4;3;2;4;1;5;2;2;1;2;6;10;1;1;1;1;2;5;1;1;3;3;3;2;4;3;10;2;1;1;2;5;2;1;2;1;6;1;6;3;10;1;5;3;3;6;6;6;9;3;1;7;2;7;3;6;2;3;10;2;2;9;9;5;1;4;2;1;3;2"
22,1,92,"2;4;1;1;4;3;2;2;3;5;3;3;6;3;1;2;2;1;1;1;1;2;2;1;1;2;4;2;2;1;2;2;1;4;1;2;3;5;6;5;4;9;2;1;3;6;2;3;1;5;2;1;1;5;1;2;3;3;2;1;1;1;1;2;1;2;1;2;1;1;3;4;2;2;1;1;3;1;4;3;2;1;2;10;5;2;5;3;2;1;1;3"
23,0,3,"1;2;3"
23,1,6,"2;3;5;4;3;1"
24,0,3,"1;6;2"
24,1,6,"4;6;3;2;4;4"
25,0,4,"3;6;5;1"
25,1,20,"7;4;3;1;3;3;2;1;2;1;1;8;1;2;1;2;1;3;3;2"
26,0,4,"2;1;3;1"
26,1,3,"3;4;2"
27,0,15,"3;8;3;2;3;3;5;5;3;1;5;1;2;1;3"
27,1,5,"2;4;3;1;2"
28,0,49,"1;3;5;4;6;2;3;2;1;3;2;4;3;1;2;1;3;3;3;5;4;3;4;1;5;6;3;6;4;3;6;3;2;1;4;2;3;2;3;1;3;4;1;2;9;1;2;2;2"
28,1,31,"4;5;10;2;4;3;2;1;8;8;3;5;8;5;3;5;1;3;2;4;6;3;2;1;1;1;6;2;3;4;2"
29,0,29,"1;1;2;3;2;3;2;4;6;1;3;6;1;1;1;5;3;2;3;3;1;3;1;2;1;1;1;2;3"
29,1,140,"2;3;3;5;2;4;3;1;7;2;3;2;1;2;2;2;2;4;1;1;2;1;5;1;2;1;3;2;1;2;6;3;3;2;2;1;1;7;4;1;2;4;2;2;2;6;2;2;3;1;2;3;2;2;5;4;1;2;1;6;3;3;1;1;1;1;1;1;3;2;3;2;1;1;2;1;4;6;3;1;2;2;3;1;3;3;1;3;1;6;2;5;2;1;1;2;7;3;1;3;2;5;4;4;3;1;1;1;3;2;1;1;1;5;3;6;4;2;1;2;3;1;1;3;1;1;3;1;1;5;7;4;1;2;3;1;4;2;2;2"
30,0,41,"5;3;4;1;3;1;1;3;1;1;2;5;2;2;6;3;4;4;1;2;2;6;1;1;1;1;1;2;1;7;2;3;7;3;1;7;9;1;2;7;4"
30,1,34,"7;7;5;2;2;2;10;8;1;2;3;2;1;3;4;1;7;1;3;5;2;3;5;6;5;3;1;1;1;6;1;4;1;2"
31,0,21,"5;1;3;6;5;5;9;3;8;9;2;1;4;3;7;4;10;7;2;1;2"
31,1,18,"2;1;1;6;2;3;9;1;2;6;3;4;4;3;7;3;2;6"
32,0,43,"5;1;1;2;7;2;4;3;1;1;3;5;2;1;2;3;3;6;2;3;4;1;4;8;6;6;2;4;6;2;8;6;4;7;3;3;1;8;4;5;5;1;1"
32,1,14,"6;3;6;4;5;2;9;5;8;5;5;5;1;2"
33,0,139,"5;7;8;2;1;2;1;2;1;1;1;1;1;1;4;2;1;3;1;2;1;4;3;3;2;3;6;1;4;2;1;9;3;3;2;1;3;6;10;2;4;2;6;4;8;3;5;8;6;6;6;10;3;9;6;6;6;6;10;3;6;9;6;6;10;2;10;10;8;6;6;6;6;6;10;10;8;6;6;10;8;6;10;6;3;9;10;7;7;6;6;6;10;6;3;9;6;10;2;4;2;10;2;6;6;6;8;7;1;1;6;1;10;2;6;6;6;10;2;6;6;10;3;1;3;2;4;2;1;2;7;1;3;4;3;6;4;2;1"
33,1,137,"6;6;8;6;3;1;4;6;2;2;1;7;6;1;9;8;4;2;10;2;10;2;6;6;6;3;2;7;3;7;10;10;10;2;6;4;8;4;2;4;2;4;2;6;6;6;4;2;6;6;6;6;4;2;6;6;4;2;6;4;2;4;2;4;6;2;6;6;6;6;4;2;10;2;4;8;10;8;6;10;2;6;6;6;10;10;4;10;6;8;6;6;10;2;6;6;6;10;8;6;4;2;4;2;10;2;6;6;4;2;7;4;8;5;1;3;6;3;6;3;2;3;4;7;6;3;2;2;3;2;9;3;7;6;1;1;2"
34,0,49,"1;4;3;1;3;1;1;5;1;1;4;1;3;5;4;2;2;2;5;4;5;3;6;1;3;2;1;2;2;3;2;3;1;5;1;1;3;5;5;1;2;2;2;3;2;7;1;3;4"
34,1,5,"5;4;3;3;2"
35,0,87,"1;2;3;6;3;2;3;5;2;5;5;1;3;1;1;3;2;4;2;3;3;4;2;2;2;5;6;2;1;2;1;1;2;7;2;4;3;1;4;3;6;2;1;7;4;2;8;2;2;1;2;6;2;2;1;2;1;6;4;1;2;3;9;7;1;3;2;7;1;1;1;5;3;3;5;3;3;3;1;2;4;6;2;3;2;5;1"
