prompt_id,turn,n_cycles,taus
5,1,422,"1;1;1;3;1;1;1;1;1;6;8;5;1;1;3;2;5;3;2;1;2;1;1;1;2;1;1;5;1;1;1;1;1;2;1;2;1;1;1;1;1;2;1;1;2;1;1;2;4;1;1;2;1;1;2;1;1;1;2;1;2;1;2;1;3;2;2;1;1;1;2;1;2;4;2;1;1;1;2;1;2;1;2;4;1;4;2;1;1;3;1;1;2;1;1;1;1;3;2;1;2;1;1;1;1;1;1;3;1;2;2;2;3;6;7;4;2;7;1;3;1;1;2;1;1;2;1;2;1;1;1;3;5;2;1;2;3;1;1;1;1;2;1;1;1;3;1;1;1;2;2;2;1;2;1;1;2;1;1;1;2;1;3;2;2;1;1;1;2;1;1;2;1;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;4;1;2;1;2;1;1;1;2;1;1;2;1;1;2;2;2;1;6;3;4;3;1;1;1;2;2;2;1;1;1;3;1;2;2;1;2;2;2;1;1;1;1;2;1;3;1;1;1;1;1;2;2;1;4;1;1;1;2;2;1;1;2;6;3;4;2;1;1;2;1;1;1;2;1;1;1;1;2;1;1;2;4;1;1;1;2;1;2;2;1;1;2;1;1;1;1;3;2;1;5;1;1;2;1;2;2;3;1;1;2;1;1;2;1;1;1;1;2;1;5;2;1;2;1;2;1;1;2;1;1;1;2;2;5;2;2;1;1;1;1;2;2;1;1;1;3;2;1;1;4;7;1;3;1;1;2;1;1;1;3;1;2;4;1;1;1;1;3;1;1;1;1;1;4;3;1;1;1;2;2;2;1;2;1;1;1;2;4;1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;3;1;1;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;3;1;3;1;1;2;1;1;4;1;1"
6,0,481,"2;1;8;3;6;1;1;2;3;1;1;2;1;1;1;2;1;3;3;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;1;1;1;1;1;2;4;1;1;1;2;1;1;1;4;1;1;1;3;2;2;3;2;1;4;2;1;1;1;5;2;2;2;1;1;1;3;1;1;1;1;1;1;2;1;2;1;1;1;1;3;1;1;1;2;1;1;1;4;1;2;1;4;1;1;2;3;2;3;1;1;1;1;1;1;3;1;2;2;4;1;2;2;1;1;2;3;1;2;2;1;1;2;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;2;2;1;2;1;2;1;1;4;2;1;1;1;4;2;1;2;1;1;1;1;2;2;1;2;2;1;3;3;3;2;2;1;2;1;1;4;4;1;1;1;1;1;1;1;3;1;1;2;2;4;3;3;2;1;1;1;1;3;4;1;1;1;2;1;1;2;5;1;1;1;8;1;1;3;2;1;1;4;1;2;1;5;1;1;5;1;2;4;1;1;4;7;1;3;5;1;2;2;2;1;4;1;2;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;2;1;1;6;3;1;1;2;4;1;2;2;1;1;2;1;1;3;1;3;1;2;2;1;4;2;3;1;2;1;2;1;2;1;1;4;1;2;1;2;2;2;1;4;1;1;1;5;1;1;3;2;1;4;2;2;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;3;1;2;1;5;2;1;5;1;1;2;6;2;2;5;5;1;1;2;4;1;2;1;1;1;4;1;2;2;2;1;4;1;1;6;2;1;3;1;1;1;2;1;1;1;1;2;1;2;4;1;2;2;2;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;3;1;1;1;2;1;2;1;2;2;1;1;1;2;2;1;1;2;1;1;3;1;1;2;2;4;1;1;4;1;2;1;2;1;2;3;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;5;2;1;1;1;1;1;1;1;1;2;1;2;2;2;1;1"
6,1,149,"1;4;2;3;3;3;2;1;2;1;1;1;1;3;1;2;1;1;2;3;2;1;1;1;1;3;2;1;2;1;1;1;4;2;1;4;1;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;3;1;1;2;1;1;1;1;1;3;1;4;3;1;2;3;2;1;2;1;2;1;4;2;4;2;1;2;1;2;1;1;3;3;3;1;1;1;1;3;2;1;3;2;4;1;2;2;1;1;1;3;2;1;1;2;2;1;1;2;1;2;3;1;1;1;1;4;2;2;1;2;1;1;3;2;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;3;2;1;2;1"
7,0,129,"1;1;1;3;1;1;3;2;1;2;2;3;1;1;4;2;1;1;1;1;3;1;2;1;3;3;1;1;2;1;3;1;1;1;1;1;1;1;1;2;3;1;1;1;3;1;1;1;1;1;1;1;1;2;4;1;1;4;3;1;2;1;2;2;4;1;2;2;2;4;1;2;1;1;2;1;3;2;3;1;3;2;5;2;3;5;4;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;3;1;2;2;1;1;1;1;2;2;1;1;2;4;1;3;1;2;1;1;1;3;1;3"
7,1,30,"1;1;1;2;4;1;2;3;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;3;1;1"
8,0,150,"1;2;3;2;3;4;2;2;8;1;1;1;2;1;2;1;3;2;1;1;1;2;2;1;1;2;1;1;1;1;1;3;3;2;1;2;1;2;1;1;1;3;1;3;2;1;1;2;1;2;2;1;1;1;2;1;4;1;1;1;1;1;5;1;1;1;3;1;3;1;1;3;2;1;1;3;3;1;1;1;2;1;1;1;1;1;1;1;3;2;1;1;2;1;2;1;1;1;1;2;4;4;1;2;1;1;1;4;1;2;1;1;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;1;1;1;3;4;1;2;3;2;1"
8,1,49,"1;3;1;1;1;1;3;1;2;1;1;2;2;1;2;1;1;2;1;1;1;2;1;1;5;1;1;1;1;2;2;1;1;2;2;1;1;1;1;2;1;2;1;1;1;1;1;1;3"
9,0,44,"1;1;3;3;1;2;2;3;4;4;2;2;1;6;3;5;1;1;1;1;2;2;1;3;1;1;4;3;4;1;2;3;5;4;3;1;2;2;3;2;1;2;2;1"
9,1,42,"1;2;2;1;1;2;5;1;1;4;3;2;5;3;2;1;3;3;3;2;5;1;1;3;1;1;4;3;2;1;2;2;4;1;5;4;3;3;3;2;3;3"
10,0,177,"1;2;1;1;2;1;4;3;1;5;1;1;2;3;1;1;1;2;4;1;1;4;1;1;2;5;1;1;1;1;1;1;1;2;1;2;2;2;1;1;1;1;3;2;1;2;1;1;1;2;2;1;1;1;2;1;1;1;2;2;5;1;1;1;2;5;1;1;1;2;2;3;1;2;2;1;2;2;1;1;5;3;3;1;1;1;1;1;2;1;1;2;3;2;1;2;1;3;2;1;4;2;1;2;2;1;1;2;1;2;3;3;1;1;5;4;2;4;3;2;1;1;1;5;1;1;2;1;1;2;3;1;2;1;1;1;3;1;1;1;1;2;2;2;4;1;2;1;1;1;2;1;1;3;1;6;6;1;1;2;1;1;3;1;2;5;6;1;2;1;2;1;4;2;2;3;1"
10,1,177,"1;1;4;1;1;1;1;2;1;1;1;1;4;1;1;1;1;2;1;4;2;1;3;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;1;2;2;1;1;1;2;2;2;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;5;2;2;3;1;1;1;2;3;1;1;1;1;1;2;1;2;1;3;1;2;1;1;2;1;1;2;1;2;5;1;2;1;1;1;1;1;3;1;1;2;1;3;1;1;1;1;1;2;1;2;1;3;4;1;2;2;1;1;1;1;3;1;2;2;1;1;1;1;4;3;1;1;1;2;1;1;2;1;1;2;2;4;1;1;1;1;1;1;3;2;3;1;1;1;1;2;3;1;2;1"
11,0,76,"1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;2;1;1;1;1;2;3;4;3;1;2;1;2;1;2;1;3;3;1;1;2;1;2;2;1;1;1;1;2;1;1;1;1;2;2;2;1;1;3;1;1;1;1;3;2;1;1;3;1;1;1;2;1;1;2;1;1;1;2"
11,1,65,"1;1;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;3;1;4;4;2;3;1;1;1;1;2;1;1;1;2"
12,0,392,"1;1;1;1;4;3;1;1;3;1;1;2;2;1;7;1;1;1;1;1;1;1;3;4;2;3;1;1;1;1;2;1;2;1;1;1;2;1;3;2;2;1;2;5;4;1;3;1;2;1;1;2;4;2;1;1;2;2;2;1;2;3;6;1;3;1;2;1;1;2;1;1;1;2;1;1;2;2;1;6;1;2;2;1;1;1;1;3;5;1;1;1;1;2;1;3;1;1;1;4;1;3;1;1;2;2;4;3;1;3;1;2;1;1;1;1;5;1;1;1;1;1;3;1;1;2;1;1;6;1;1;1;1;4;5;7;1;1;1;2;1;1;1;2;2;1;1;1;3;2;2;2;1;1;1;2;7;1;1;5;5;1;2;2;1;2;1;3;3;1;3;1;1;1;1;1;1;2;1;4;2;1;5;4;1;1;1;2;1;3;1;4;1;1;2;1;1;2;3;1;2;2;3;1;1;1;1;1;1;6;1;1;3;1;4;1;4;2;2;3;1;4;4;1;1;1;1;1;1;1;5;3;1;3;3;5;1;3;1;2;2;5;2;2;2;4;1;4;4;5;1;3;2;1;1;1;2;1;1;5;1;4;2;1;3;1;5;1;1;2;1;2;3;2;1;3;1;2;4;4;1;3;1;1;1;2;1;1;3;2;2;2;1;1;2;1;1;2;5;1;2;1;2;2;4;2;2;4;1;2;2;5;5;1;2;2;1;3;1;1;1;1;2;1;4;1;1;2;1;1;2;1;2;1;3;1;2;2;3;1;1;1;1;1;3;2;2;1;1;1;2;1;2;1;3;1;1;2;1;1;2;2;1;2;1;3;2;1;1;3;6;2;1;1;1;4;2;1;1;2;1;1;2;2;1;2;1;1;1;2;2;1"
12,1,315,"1;3;1;1;1;3;2;1;1;2;1;1;4;1;2;2;1;1;2;1;1;2;3;1;1;2;1;1;1;2;1;5;2;1;1;1;4;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;4;2;2;1;1;1;1;1;1;2;1;1;4;1;1;1;6;3;1;2;2;3;3;1;2;5;1;1;3;1;1;4;2;4;1;5;1;3;4;1;5;1;5;1;3;5;1;1;4;1;2;1;1;2;1;4;1;2;5;3;3;4;6;1;1;2;4;1;4;1;1;5;4;3;2;2;5;1;1;1;2;1;1;3;2;2;1;2;1;2;3;2;1;5;1;2;2;1;1;3;2;1;1;3;1;3;1;2;5;1;1;2;5;2;1;2;3;2;1;1;2;5;1;1;1;2;1;4;1;1;1;3;1;1;1;4;4;3;1;1;3;2;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;2;1;1;1;3;2;1;2;2;2;1;1;1;1;2;3;1;1;1;1;2;1;2;3;2;1;1;2;3;2;1;1;2;1;3;1;1;1;1;2;1;2;1;1;2;1;1;1;1;1;1;1;2;7;1;1;1;2;1;2;1;2;1;1;2;1;3;1;3;1;1;1;1;2;3;1;2;3;1;1;2;1;2;4;1;1;2;3;1;2;2;3;3;1;3;1"
13,0,277,"1;2;3;1;1;2;3;2;1;2;1;1;1;1;1;1;1;5;4;1;1;3;1;1;1;1;1;1;1;1;1;1;2;1;1;3;1;2;1;1;3;1;4;1;2;1;5;2;1;3;1;3;4;1;3;1;4;1;1;1;1;1;5;2;1;3;6;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;3;2;1;1;1;2;3;1;1;4;1;1;1;1;3;4;3;4;1;1;3;6;1;2;2;1;3;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;5;1;1;3;2;1;1;3;3;1;1;1;1;5;2;2;1;3;1;1;1;1;1;1;4;1;1;1;2;1;1;1;1;2;1;2;5;1;1;1;4;1;1;1;2;2;1;1;1;1;6;1;3;2;2;2;1;1;1;1;2;1;2;1;2;5;2;1;2;1;3;1;1;3;1;2;4;1;2;2;1;2;1;2;1;4;1;1;3;1;1;1;2;1;2;1;1;4;4;1;5;3;3;1;2;1;5;1;3;6;4;1;2;1;4;1;1;1;3;1;2;1;6;4;1;2;1;2;1;1;1;2;1;7;1;1;1;2;2;2;1"
13,1,34,"1;1;1;1;1;2;1;1;1;4;2;1;2;2;1;1;1;3;1;2;3;1;2;1;4;2;3;2;1;1;1;1;1;1"
14,0,90,"1;1;1;2;1;1;2;2;1;3;1;1;1;1;1;1;3;1;1;2;1;1;1;3;2;1;1;5;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;3;1;2;1;1;1;1;2;4;1;5;6;3;2;6;1;3;2;2;1;3;1;1;1;1;1;1;1;3;1;3;2;1;2;1;1"
14,1,36,"2;4;1;2;2;4;1;4;4;1;8;2;2;3;1;3;2;4;2;1;1;2;1;1;1;3;1;1;1;1;1;1;3;5;1;1"
15,0,175,"1;3;2;1;1;5;3;1;1;2;1;2;1;2;2;1;2;3;1;1;1;1;4;1;1;3;1;1;1;2;1;2;1;2;1;2;2;1;1;2;1;1;1;2;1;1;1;1;4;2;1;3;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;1;1;1;2;1;2;1;1;1;2;2;1;1;1;1;2;1;1;1;1;2;1;1;1;4;2;1;2;1;1;1;2;1;2;1;2;1;1;3;3;1;2;4;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;3;2;1;1;4;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;1;2;2;1;1;1;2;2;2;1;1;4;1;1;1;3"
15,1,120,"2;1;1;2;5;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;2;1;1;1;3;1;1;1;1;1;3;1;1;1;3;1;1;2;1;2;4;1;1;1;1;1;3;1;1;2;2;1;2;2;1;2;1;1;1;1;1;1;2;2;1;1;4;2;1;5;1;1;3;2;3;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;3;1;1;2;1;2;2;1;2;1;1;2;2;1;1;1;1;1;1;4"
16,0,337,"3;1;2;2;1;1;2;1;5;5;2;1;1;1;2;8;2;3;4;1;2;2;3;1;4;2;2;2;3;2;2;1;3;1;2;1;1;2;1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;2;1;3;1;3;3;2;3;1;1;1;1;2;1;2;2;2;1;2;2;2;4;3;6;2;3;1;2;4;2;2;1;2;1;3;1;3;1;1;1;1;3;2;3;2;1;2;2;1;1;1;2;1;1;1;2;3;3;2;3;1;1;3;4;2;1;2;1;2;1;4;1;3;3;1;1;1;2;5;3;1;2;3;3;1;2;1;1;5;1;1;1;4;1;1;1;1;2;6;2;1;1;3;3;3;3;1;1;3;2;3;4;2;1;2;1;1;1;1;2;2;4;2;3;3;3;3;1;1;1;2;2;3;1;3;2;1;1;2;2;1;2;2;1;1;1;1;3;1;3;1;1;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;2;2;1;4;2;2;3;1;2;1;1;1;4;2;2;3;1;3;2;5;3;2;1;1;1;1;3;1;1;3;4;1;1;1;1;2;4;1;1;2;1;1;1;1;2;1;1;1;1;5;1;1;5;5;4;4;1;1;2;5;1;2;2;1;2;1;4;2;2;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;3;1;1;1;3;1;1;2;3;1;1;1;1;2;2;1;4;1;2;1;1;1;2;1;3;2;1"
16,1,351,"1;2;9;4;1;1;2;2;1;2;1;1;3;1;1;1;1;2;1;2;1;2;1;1;1;3;1;2;2;5;1;2;1;3;2;1;1;2;2;1;1;1;1;1;1;1;1;1;3;3;3;1;4;2;2;1;1;2;1;1;1;1;3;5;1;2;5;1;4;1;2;1;2;2;1;1;1;1;1;3;1;2;1;1;4;5;1;2;1;2;2;1;1;3;1;1;2;2;1;1;1;1;4;1;3;1;1;1;1;1;3;6;2;1;1;3;3;4;3;6;6;1;4;3;1;1;2;1;1;1;1;4;4;5;1;1;2;1;6;2;2;1;2;1;1;1;1;2;1;1;2;1;3;3;1;3;4;1;1;5;3;1;5;1;3;5;1;5;1;1;4;3;1;3;2;1;2;4;1;1;3;2;2;1;1;1;2;5;3;1;1;3;4;7;1;5;4;2;4;2;2;1;2;7;1;2;2;4;2;3;2;1;3;4;1;1;1;1;2;3;1;1;1;1;1;2;1;2;3;3;3;1;2;2;1;1;1;2;2;5;3;1;2;6;1;7;2;4;3;5;3;2;2;1;4;3;2;1;2;1;2;1;5;1;2;1;1;2;1;4;5;2;3;2;4;1;5;1;1;1;10;1;1;1;2;1;2;5;1;1;3;1;1;2;1;1;1;3;1;1;1;1;1;1;1;1;4;3;2;2;1;4;6;2;1;2;1;1;1;1;2;2;1;2;1;2;7;3;1;3;4;4;1;1;1;1;2;1;4;2;6;3;3;2;1;3;3;2;1;2;1"
17,0,42,"1;1;3;1;1;2;1;2;1;2;1;1;1;1;1;2;1;2;4;3;4;1;1;3;1;2;1;5;2;2;3;3;4;1;1;2;2;2;1;1;1;1"
17,1,75,"1;3;1;1;1;1;2;1;1;2;4;1;1;1;1;3;2;2;1;1;1;1;2;1;3;2;3;1;2;2;2;1;1;2;1;1;3;3;2;1;1;1;1;1;2;1;2;1;1;1;4;2;1;2;1;1;1;1;1;1;1;2;4;3;1;2;2;1;2;3;3;3;2;1;2"
18,0,83,"1;1;1;1;1;1;2;4;5;2;1;1;1;1;2;1;1;1;1;2;1;1;2;3;2;1;1;1;1;1;3;1;1;1;1;2;6;1;1;1;2;1;2;1;3;1;2;1;3;2;1;2;2;1;1;1;3;1;2;2;1;1;1;2;1;2;3;1;3;1;6;2;1;1;1;1;1;1;3;1;2;2;1"
18,1,64,"1;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;1;2;6;2;3;1;2;3;1;2;2;2;2;2;2;3;2;2;3;1;3;2;3;8;2;1;4;1;4;2;2;3;1;4;1;1;1"
19,0,219,"1;1;1;1;2;1;4;1;1;1;1;1;2;3;3;4;1;4;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;3;1;4;3;1;1;2;1;1;1;2;2;1;1;1;1;3;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;1;1;1;1;1;5;2;2;1;1;2;1;3;1;1;1;4;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;3;2;2;1;2;2;2;1;1;3;1;2;2;2;1;1;4;2;1;1;1;2;3;1;2;1;1;1;1;2;3;1;1;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;1;1;2;3;4;2;1"
19,1,349,"1;3;3;1;2;4;1;1;1;1;2;1;2;1;3;1;2;1;1;1;1;1;1;4;2;1;1;2;2;1;1;1;1;1;2;1;2;1;1;1;5;1;3;2;3;1;1;1;4;2;2;3;4;1;2;1;3;2;1;3;3;2;2;1;1;1;2;4;1;2;1;1;1;2;3;2;1;1;1;1;1;1;1;2;1;1;1;1;2;3;2;1;1;1;1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;3;2;1;1;1;3;1;1;1;1;2;2;1;2;2;1;1;1;4;1;1;1;3;2;2;1;3;2;2;1;2;1;1;2;1;1;3;1;2;3;3;1;1;2;1;2;7;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;2;1;4;1;1;2;5;1;1;1;2;1;1;3;1;1;1;3;2;2;4;1;1;4;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;1;2;1;1;3;2;3;1;1;4;1;2;1;2;2;2;3;1;1;2;1;1;3;2;1;1;2;4;1;1;1;1;1;4;2;1;1;4;1;1;1;1;1;2;1;1;1;2;1;4;1;1;1;2;1;4;2;1;1;1;3;1;3;2;1;1;1;1;1;1;1;6;1;1;1;1;1;2;1;2;1;1;2;1;1;1;2;1;1;1;1;2;2;3;1;1;1;1;1;3;2;4;3;1;1;1;3;4;1;2;1;3;3;3;1;1;2;4;3;1;1;2;1;2;1"
20,0,3,"2;3;2"
20,1,4,"1;1;2;3"
21,0,11,"1;1;1;1;1;2;1;1;2;3;3"
21,1,35,"1;1;2;2;1;1;2;1;5;2;2;2;7;1;2;4;4;1;1;1;1;3;2;3;1;1;2;1;1;1;4;2;1;1;1"
