prompt_id,turn,n_cycles,taus
5,1,222,"2;2;1;2;2;4;8;8;8;7;1;1;2;3;3;1;3;2;3;1;5;6;3;1;1;3;6;4;7;7;4;2;1;3;1;4;1;3;4;3;2;5;3;1;2;7;6;2;8;1;4;2;2;2;4;2;2;8;6;1;1;2;1;2;1;1;2;4;2;4;2;1;5;8;3;2;2;2;2;3;3;3;2;2;3;2;7;3;2;5;2;1;2;1;3;5;1;2;4;1;4;4;1;2;1;1;6;3;4;1;4;2;2;8;6;3;2;2;1;4;6;2;1;2;2;2;1;3;1;2;4;1;4;2;3;2;1;2;1;2;2;2;4;3;1;1;5;2;2;1;4;2;3;2;6;3;1;1;4;2;5;3;1;2;2;1;5;3;4;6;1;1;1;2;2;2;4;8;3;2;4;1;4;2;4;2;3;2;6;2;1;2;8;6;2;4;1;2;4;7;8;1;1;1;4;5;2;5;2;1;1;3;6;7;6;1;1;3;3;7;8;2"
6,0,214,"8;8;5;3;4;5;4;3;4;1;2;2;3;1;2;1;1;1;2;3;1;1;3;3;1;3;2;5;1;2;1;5;3;3;5;8;3;2;6;1;1;6;2;2;1;3;1;1;2;3;4;2;5;1;4;3;2;3;4;2;5;1;1;4;3;3;3;4;2;4;2;3;1;6;5;3;5;1;4;3;5;2;3;6;5;1;3;4;3;2;1;1;1;3;3;3;4;8;6;1;4;8;2;3;5;5;3;2;8;3;2;4;3;6;1;3;1;3;4;1;8;2;1;3;1;5;8;3;3;1;4;3;3;4;1;4;7;5;2;2;2;3;5;8;5;3;3;7;2;6;6;4;7;1;3;5;5;4;2;3;1;5;2;2;2;4;4;4;3;1;4;3;1;1;3;3;8;1;2;5;5;1;1;1;2;2;1;2;1;3;5;1;2;1;3;4;1;3;2;3;6;3;4;2;5;1;3;6;5;4;2;3;1;1"
6,1,101,"3;3;2;4;2;1;3;4;2;2;1;2;2;4;4;4;1;2;5;4;1;2;2;3;1;2;1;4;2;2;1;4;1;4;2;6;3;1;1;7;2;6;1;1;2;2;6;4;2;5;5;2;7;2;5;2;3;3;5;4;2;1;3;3;2;3;1;2;6;1;2;1;2;2;1;3;2;2;5;5;4;1;1;1;2;1;4;2;1;3;3;2;2;2;2;3;2;2;3;1;1"
7,0,76,"1;3;5;5;3;2;3;1;4;3;3;2;2;1;1;2;4;1;8;3;4;7;3;3;3;2;4;3;2;2;3;7;2;1;3;1;1;3;2;3;1;4;1;2;5;1;1;2;2;1;1;4;2;5;8;1;1;2;2;3;1;2;3;6;6;2;6;8;1;3;1;3;4;2;3;4"
7,1,20,"2;2;3;2;2;4;3;6;4;3;3;3;3;5;3;1;3;5;1;1"
8,0,125,"4;5;3;6;2;2;4;7;1;2;1;1;2;1;2;1;3;3;1;2;3;3;2;4;3;2;1;2;2;2;1;2;5;8;2;1;2;1;2;1;1;3;1;2;2;1;1;1;1;2;2;5;3;1;4;3;1;2;5;3;1;2;2;2;2;5;3;3;1;1;1;1;2;3;1;3;3;1;1;6;3;2;2;2;2;2;3;3;7;1;3;3;1;1;2;4;3;1;1;1;1;1;2;4;3;2;4;2;3;7;2;1;1;5;5;2;1;1;2;2;3;3;1;1;1"
8,1,21,"5;7;3;3;3;1;1;1;1;1;4;5;2;6;1;5;3;1;2;5;1"
9,0,85,"8;3;6;2;8;8;3;3;2;6;7;1;3;6;3;1;4;4;4;1;2;4;4;5;2;2;4;2;2;4;2;3;1;2;6;2;5;3;7;2;3;2;2;1;2;4;4;1;2;2;7;1;5;1;1;1;4;4;3;3;3;2;7;3;3;2;3;3;3;2;4;1;2;3;7;6;2;2;2;5;6;4;2;3;1"
9,1,59,"3;2;4;6;5;8;8;8;7;8;7;4;8;8;5;1;8;5;2;4;1;1;2;2;8;2;1;1;1;1;3;2;1;7;1;6;4;1;4;4;6;8;6;8;6;4;2;4;1;1;1;3;3;2;1;6;2;6;6"
10,0,185,"2;2;3;1;1;2;2;5;1;1;3;2;1;1;3;2;1;1;3;4;2;1;6;2;1;3;1;2;3;1;3;1;3;2;1;1;1;1;1;2;5;3;2;2;2;2;5;4;1;1;3;1;3;2;2;1;6;1;1;3;1;2;3;1;4;3;2;2;6;2;2;1;3;1;5;1;5;1;3;1;5;2;7;3;3;2;2;1;3;3;5;1;3;4;1;3;1;5;3;3;4;1;4;4;2;1;3;1;2;3;1;6;2;6;2;3;1;1;3;5;2;1;1;4;6;1;2;2;3;5;2;1;3;1;1;2;3;2;1;3;1;1;3;1;3;1;3;2;1;4;3;4;3;3;1;5;2;1;4;1;3;4;2;4;5;3;1;3;1;3;1;2;1;4;8;5;4;6;1;3;7;1;1;8;4"
10,1,135,"6;3;1;4;3;4;1;4;1;2;7;3;2;5;6;2;1;2;2;2;3;2;2;2;4;3;4;2;1;4;1;3;1;1;2;4;4;3;4;5;1;1;3;2;3;2;3;5;5;2;4;3;3;2;2;3;2;2;3;6;1;2;2;1;4;1;4;2;1;1;2;2;4;4;2;2;4;2;2;2;3;2;2;2;2;2;3;1;1;1;1;3;2;2;3;2;5;4;3;5;1;2;1;1;1;3;2;8;1;1;3;3;3;1;5;3;2;2;2;4;2;4;6;3;3;1;2;1;3;2;1;3;2;5;4"
11,0,73,"3;2;1;1;4;3;1;1;1;2;3;3;3;4;1;1;3;1;2;6;1;2;2;4;4;1;3;3;3;1;2;2;5;1;3;1;5;7;1;2;3;4;1;1;1;2;3;2;4;2;2;1;2;1;6;4;6;2;1;2;1;5;4;5;3;5;1;2;1;1;2;1;1"
11,1,79,"4;1;3;4;4;1;1;1;4;1;2;1;2;3;2;2;1;1;1;1;1;3;2;1;1;3;4;1;2;1;1;1;1;2;2;3;2;1;5;1;2;2;3;2;2;4;4;1;1;2;1;2;3;2;2;2;2;4;3;2;3;2;4;2;4;1;1;1;2;1;2;1;2;3;2;2;2;1;1"
12,0,75,"7;1;1;4;1;4;6;3;3;3;2;2;1;3;1;5;3;7;3;2;8;2;6;6;3;4;8;5;2;1;1;4;1;2;2;1;8;1;3;2;8;2;2;1;2;2;4;3;5;4;6;4;1;2;6;3;4;5;2;3;1;7;6;2;2;4;3;4;2;8;8;4;4;1;1"
12,1,187,"3;3;3;4;1;6;2;4;1;3;2;4;3;1;3;2;3;3;3;3;4;3;5;2;4;1;3;2;1;5;3;3;4;3;4;2;2;4;7;2;3;1;7;1;5;6;5;5;1;2;2;5;8;4;6;1;3;1;2;3;1;1;3;4;2;3;4;2;6;1;1;7;2;2;4;5;3;5;5;1;7;3;3;3;2;2;8;6;5;5;8;1;3;2;5;7;3;7;5;3;3;2;5;1;2;2;1;7;6;6;4;3;3;1;2;2;4;4;5;5;3;2;2;1;6;3;5;3;2;6;8;6;4;2;8;2;4;1;2;1;7;1;1;4;2;3;1;1;7;7;3;2;3;2;3;4;1;4;8;3;2;5;1;2;1;1;3;5;8;5;2;3;2;2;4;5;2;1;1;8;2;4;3;2;6;5;1"
13,0,111,"1;1;2;1;4;3;1;1;2;6;4;5;2;2;2;3;2;3;5;4;3;3;2;3;2;6;3;4;2;4;8;2;2;7;2;3;1;1;1;4;2;5;3;4;5;2;1;8;3;3;6;2;2;4;8;4;3;6;1;4;4;3;4;7;6;3;6;4;3;5;3;1;4;3;2;5;8;7;3;4;8;2;7;8;6;2;3;3;3;1;6;2;2;3;3;1;6;3;4;2;6;8;7;3;1;1;5;8;4;3;1"
13,1,13,"3;1;6;1;1;5;2;3;1;2;8;6;1"
14,0,60,"1;5;3;1;2;4;4;5;7;1;2;2;1;3;2;1;3;3;1;3;2;3;2;2;2;1;3;1;3;1;1;1;3;2;6;2;2;1;4;4;1;2;1;5;4;1;1;2;1;4;1;3;8;1;3;5;7;2;1;1"
14,1,32,"8;5;8;3;3;4;8;3;2;6;2;2;2;2;4;5;1;1;1;3;2;6;5;2;7;8;2;7;2;2;3;1"
15,0,188,"6;4;1;1;7;4;2;2;2;4;1;1;4;2;2;2;5;1;2;2;1;4;5;2;3;1;3;2;6;3;4;4;3;1;3;3;2;3;5;5;2;5;4;1;5;3;5;3;3;5;5;2;6;1;5;3;3;3;1;5;8;2;3;1;1;2;2;1;2;2;3;5;3;4;2;1;1;1;3;2;3;1;5;1;2;3;1;3;6;3;2;2;8;2;3;1;1;3;2;6;3;3;3;2;1;2;2;1;2;1;1;6;2;3;5;3;4;2;4;6;3;8;1;3;1;4;1;4;3;2;1;4;1;4;4;1;1;1;4;5;2;3;5;6;3;4;1;8;1;3;2;3;1;2;2;1;2;4;2;3;1;1;2;2;4;1;7;1;3;6;2;4;3;2;2;3;4;3;6;8;3;6;4;5;6;8;3;2"
15,1,152,"1;3;2;2;3;6;1;1;1;5;3;2;3;3;5;2;4;6;8;3;2;5;3;2;1;1;3;1;4;6;2;1;2;3;5;1;1;3;1;3;1;2;2;2;5;3;4;2;2;2;4;2;3;1;5;4;1;5;2;2;7;1;1;4;6;1;2;1;8;7;2;2;1;1;1;5;2;3;4;4;8;3;4;3;3;6;1;2;6;3;2;4;4;2;3;2;3;4;6;1;1;3;2;2;6;4;3;5;3;2;1;2;1;1;5;3;4;2;1;3;4;4;5;2;5;2;6;5;3;2;1;8;5;5;3;2;4;3;6;3;6;4;7;2;1;7;2;2;1;6;4;3"
16,0,202,"3;3;2;1;7;3;1;2;1;3;8;2;2;5;7;2;4;1;4;6;5;1;4;1;2;4;4;4;3;1;2;8;7;1;2;5;1;5;3;1;1;2;2;5;5;5;8;2;4;2;6;6;2;3;6;5;3;8;2;3;1;4;2;1;4;5;4;4;3;4;3;2;3;1;7;4;2;3;5;4;5;7;3;5;4;3;4;2;1;1;5;2;1;2;4;1;8;8;3;2;3;4;2;2;1;4;2;3;6;1;1;3;4;3;3;3;7;4;6;3;3;4;3;1;1;1;8;8;4;1;8;4;4;1;2;4;4;5;3;5;1;4;2;4;8;3;7;2;1;1;5;3;8;8;3;2;2;5;3;4;1;3;5;3;2;5;1;5;2;2;4;1;8;2;8;7;3;5;1;3;5;6;5;3;1;4;1;6;5;3;6;6;1;3;3;4;4;8;5;2;1;2"
16,1,205,"8;4;2;2;5;3;6;6;2;3;8;8;2;7;1;3;4;2;1;1;1;1;3;3;2;3;5;6;1;2;3;4;1;1;2;7;1;1;1;1;1;2;2;2;3;3;3;3;5;6;1;1;1;4;1;2;2;8;1;6;4;1;3;4;3;5;3;3;1;2;3;2;2;2;3;6;3;5;8;8;1;8;8;6;2;4;3;4;3;5;4;2;1;1;1;6;5;7;2;8;3;8;2;2;6;2;4;2;2;1;8;2;2;6;2;1;4;3;3;8;1;3;3;8;6;7;6;8;8;1;4;7;3;6;8;1;4;2;1;2;8;4;3;6;8;4;1;7;3;8;1;8;7;6;5;3;1;4;6;5;7;1;8;6;8;5;2;2;6;5;7;3;7;5;8;8;8;8;2;8;3;1;2;6;8;7;2;2;4;5;3;2;1;8;1;3;3;3;5;8;8;7;8;7;2"
17,0,41,"1;4;2;1;4;2;3;1;2;2;4;2;2;7;7;1;1;1;4;3;3;5;2;1;1;1;5;1;6;1;1;3;4;4;1;2;3;2;1;2;5"
17,1,91,"1;1;5;4;1;1;2;2;4;1;3;1;3;3;2;1;2;2;2;1;1;2;1;1;2;1;3;1;3;2;2;2;3;3;5;1;3;2;3;3;7;1;3;4;4;4;6;4;4;2;2;3;4;2;1;3;2;2;4;1;1;1;5;1;1;4;1;3;3;2;8;4;2;3;4;1;2;1;2;2;2;4;1;4;2;4;1;2;5;1;4"
18,0,66,"3;2;2;1;1;1;3;2;3;3;3;1;4;3;1;3;1;2;5;1;1;1;2;3;1;1;2;7;2;1;2;1;2;4;5;1;3;2;1;4;4;2;1;1;2;2;2;1;1;3;2;2;3;2;3;2;2;7;1;5;2;1;1;1;1;1"
18,1,60,"1;1;1;5;3;2;3;3;4;3;1;1;3;1;3;2;1;2;4;4;1;3;3;1;1;1;1;2;2;2;1;3;1;4;3;1;4;2;1;3;3;5;6;1;1;1;3;1;4;8;1;1;1;3;7;6;1;2;1;1"
19,0,238,"1;1;1;1;3;2;3;2;5;5;3;1;3;4;2;3;3;3;4;3;2;3;2;3;2;1;8;4;1;1;4;1;4;4;3;2;3;2;2;1;2;2;4;1;1;1;1;2;1;4;1;1;3;3;2;3;2;1;1;5;4;1;2;1;2;3;2;1;2;3;5;1;3;3;4;2;5;8;1;3;5;3;1;2;1;5;1;1;1;1;3;1;2;1;2;1;2;4;1;4;4;1;1;3;5;3;1;2;4;3;4;3;1;2;1;4;1;3;3;2;2;4;3;1;5;4;2;1;5;2;3;3;4;2;4;4;3;1;2;1;2;5;6;8;1;1;1;7;2;5;4;1;4;2;2;5;3;3;5;3;4;7;8;2;3;7;7;4;2;1;2;3;5;1;3;4;2;6;3;4;1;3;2;5;5;2;2;7;2;4;8;7;5;6;3;1;3;4;3;1;5;3;4;1;2;2;1;2;8;3;3;2;4;4;3;2;3;4;4;6;1;2;1;3;7;7;6;3;6;2;2;6;6;4;3;2;5;1"
19,1,236,"1;3;2;3;2;3;2;5;7;6;3;4;1;1;2;2;3;2;4;1;3;2;1;1;1;2;1;4;3;2;1;1;2;1;2;3;1;2;2;3;5;3;5;6;3;2;1;2;2;2;2;3;1;3;6;1;3;2;4;3;1;3;1;1;2;2;8;3;1;3;3;3;6;1;1;3;1;6;3;3;2;2;7;2;5;2;1;6;2;3;8;4;3;1;5;3;2;5;5;2;1;1;3;1;4;4;2;2;3;4;4;1;2;1;3;1;4;1;2;1;4;8;3;3;4;4;1;1;4;2;5;1;1;2;4;5;2;3;2;2;2;1;1;3;2;2;3;4;1;3;2;6;3;8;8;1;5;3;5;7;4;8;2;2;1;6;1;2;1;2;2;3;4;2;2;4;2;7;4;5;1;2;2;2;2;5;6;1;5;4;4;1;1;8;5;4;7;8;2;2;5;3;2;2;1;4;4;4;6;6;4;2;1;2;1;7;2;4;7;8;2;5;4;3;5;1;1;6;4;2;5;5;2;4;2;1"
20,0,19,"1;3;6;3;1;2;1;1;2;2;4;6;1;2;3;4;1;3;1"
20,1,12,"1;6;8;2;5;2;5;3;7;4;3;1"
21,0,7,"4;3;3;4;3;5;4"
21,1,20,"2;5;3;2;5;2;2;8;5;4;7;2;2;2;2;1;5;1;2;3"
22,0,134,"1;2;5;5;3;5;4;2;2;5;3;2;4;1;3;3;1;1;5;4;6;1;1;1;1;3;4;2;1;3;1;1;1;2;3;2;3;2;5;2;5;5;3;3;5;1;7;1;1;1;7;5;3;2;4;4;6;1;1;7;7;4;2;2;4;7;2;2;2;3;1;3;4;4;2;2;2;5;3;1;7;1;2;4;2;4;5;1;2;3;6;1;3;8;2;2;7;7;4;3;4;8;1;2;5;1;1;6;4;2;3;2;4;7;1;1;3;3;2;3;2;5;1;4;5;3;3;2;6;2;1;6;5;1"
22,1,110,"2;1;8;7;3;7;8;1;1;3;3;2;3;6;7;4;3;4;4;2;2;2;6;1;2;5;2;1;1;7;1;3;4;3;3;1;2;2;6;7;2;4;5;3;3;4;4;3;1;2;6;2;4;4;4;1;2;2;5;1;3;2;4;3;7;1;2;6;7;3;5;3;1;3;5;2;4;2;2;6;8;5;2;6;2;2;2;7;2;4;4;2;3;2;4;3;2;2;5;3;6;7;6;3;2;6;2;6;5;1"
23,0,16,"1;1;3;5;4;3;5;4;4;1;1;2;3;3;2;1"
23,1,15,"3;7;1;1;3;4;1;1;2;2;2;3;3;4;1"
24,0,216,"3;8;2;3;1;6;2;2;1;2;8;8;8;8;8;5;8;8;7;8;8;8;6;2;1;2;4;6;3;3;3;2;2;1;1;1;1;1;2;2;1;3;4;3;3;2;6;2;2;4;1;2;4;3;3;4;4;8;3;2;3;1;7;6;8;4;1;7;3;3;4;1;4;2;1;1;4;3;5;2;2;2;3;4;6;3;6;5;2;6;8;2;2;3;4;5;3;4;1;1;1;2;3;4;2;3;5;4;2;1;3;1;7;3;1;2;3;5;2;4;2;6;1;2;1;8;1;8;4;7;6;1;2;1;1;1;2;1;7;2;5;7;2;4;8;4;5;7;4;5;4;2;6;8;8;8;7;8;8;8;8;8;8;8;8;8;8;8;8;8;1;8;8;8;8;8;7;8;8;8;1;8;8;8;8;8;7;8;8;8;1;8;8;8;8;8;7;8;8;8;1;8;8;8;8;8;7;8;8;8;8;8;8;8;8;7"
24,1,7,"7;3;4;8;6;8;1"
25,0,16,"8;1;2;8;8;1;1;4;4;1;2;4;5;8;8;1"
25,1,14,"8;6;8;8;2;3;2;1;2;4;2;2;7;2"
26,0,11,"1;8;6;2;8;8;2;8;8;5;6"
26,1,52,"8;2;8;8;8;6;8;8;8;8;8;1;4;3;4;2;5;4;2;1;4;5;8;2;4;3;4;6;8;7;3;8;8;7;2;8;8;8;5;1;8;8;8;8;3;6;8;7;2;4;4;1"
27,0,26,"8;3;2;3;2;1;2;7;4;3;2;3;2;1;2;8;7;3;1;1;2;2;2;2;4;1"
27,1,8,"3;6;5;2;4;5;8;8"
28,0,41,"4;7;2;4;2;2;4;2;1;4;5;7;3;2;1;4;1;1;6;2;4;6;4;4;1;1;3;8;3;4;4;5;1;1;4;3;4;4;2;8;1"
28,1,34,"5;8;8;7;1;1;5;3;1;3;4;8;6;1;2;2;1;4;5;2;8;2;2;1;5;1;2;1;4;2;2;3;5;6"
29,0,70,"4;7;8;8;1;3;6;2;1;2;2;3;5;4;2;2;3;1;3;5;6;3;3;4;3;3;1;2;1;5;1;1;1;5;1;2;2;1;4;2;2;1;2;1;2;2;2;2;3;1;4;4;2;3;1;2;2;1;1;1;3;8;2;4;2;1;3;4;4;1"
29,1,152,"2;3;2;1;7;5;5;8;1;6;1;1;1;4;3;2;3;4;1;3;1;2;4;1;1;1;5;2;1;2;4;2;6;1;3;1;2;4;1;1;7;2;3;3;3;1;5;4;4;1;3;3;1;7;4;1;1;5;8;1;3;3;1;5;8;4;2;1;2;4;7;5;1;3;8;6;1;2;3;1;2;2;2;2;4;2;3;2;1;3;1;4;3;8;4;2;2;2;1;6;4;1;1;2;3;5;5;1;1;2;2;2;7;1;3;2;6;1;1;2;4;2;1;3;2;3;5;3;2;7;3;5;1;3;3;1;1;3;5;6;3;2;2;1;3;3;4;2;3;5;1;1"
30,0,57,"5;2;1;1;8;2;3;4;1;2;1;1;2;7;5;1;6;1;2;2;5;8;8;5;2;4;1;3;8;8;1;1;2;1;1;5;7;2;4;6;8;2;8;1;2;5;3;8;3;8;3;2;7;6;8;6;2"
30,1,126,"7;7;5;1;3;2;4;4;3;6;2;3;2;3;5;3;6;2;8;7;5;3;2;1;1;1;1;5;7;1;2;2;1;8;8;3;2;8;8;7;4;6;8;8;2;8;8;6;2;4;4;7;2;8;6;6;8;8;8;8;8;4;3;5;8;3;1;8;3;8;7;3;1;8;2;2;6;7;3;2;8;8;2;8;5;4;2;6;5;7;4;6;8;6;7;8;2;4;8;1;8;2;8;8;4;1;2;8;3;8;2;5;8;8;1;3;8;4;7;2;8;8;2;1;2;1"
31,0,17,"6;4;4;8;5;6;6;6;4;7;7;3;5;8;1;3;1"
31,1,14,"3;8;2;1;3;8;5;6;6;8;3;8;2;8"
32,0,70,"4;2;5;8;1;7;1;3;8;3;2;1;3;6;4;4;4;1;5;3;7;6;3;5;4;2;4;8;8;8;3;8;8;8;1;7;5;5;3;5;3;5;4;7;4;4;1;8;8;8;8;8;6;7;2;2;4;8;5;2;3;7;4;3;8;3;7;5;8;8"
32,1,51,"7;5;7;6;2;1;2;3;1;4;2;7;8;4;2;1;1;2;7;8;8;8;8;5;8;4;2;3;4;2;5;1;2;3;4;5;3;4;8;2;4;8;8;3;2;8;5;7;8;5;1"
33,0,84,"4;4;1;7;5;3;5;2;3;3;3;5;5;3;3;4;8;4;4;3;6;5;2;4;3;1;2;7;6;2;2;8;4;8;1;1;2;1;3;7;8;8;5;1;3;8;7;8;8;5;4;8;3;2;1;6;3;1;3;8;7;5;2;8;6;4;8;5;6;2;3;1;3;4;2;3;3;1;3;6;1;6;3;1"
33,1,174,"4;7;8;3;3;7;2;8;1;2;1;6;4;8;8;4;1;8;5;1;2;8;8;2;1;2;8;7;5;4;8;4;3;5;8;8;8;4;1;1;3;8;8;5;5;8;4;5;8;8;8;6;3;8;8;8;8;8;5;8;7;5;4;8;8;6;5;8;8;5;8;8;8;2;4;8;4;8;8;8;8;2;8;8;5;4;7;7;8;8;8;8;4;4;4;8;8;8;4;2;4;3;1;2;2;4;4;4;5;3;3;4;8;7;7;8;4;3;6;8;8;4;8;8;6;5;8;8;8;8;4;7;6;8;8;2;7;8;2;7;7;8;8;6;8;4;7;5;8;8;3;5;8;4;7;5;8;8;8;8;8;8;6;8;5;5;8;8;8;5;8;8;8;8"
34,0,59,"4;3;5;4;4;8;5;2;4;1;2;2;1;4;5;4;2;2;3;4;8;5;3;4;8;5;3;8;4;7;6;5;1;4;4;8;3;7;8;8;2;4;1;5;1;3;6;1;5;5;6;5;8;1;8;4;8;2;1"
34,1,58,"1;6;8;1;6;4;6;6;6;8;8;1;2;5;4;3;7;8;8;5;2;4;4;8;4;3;1;1;2;3;2;4;4;6;3;1;1;4;2;8;2;8;4;7;3;2;6;2;3;4;2;4;3;3;4;8;7;1"
35,0,141,"3;3;8;2;1;1;3;7;3;7;3;3;5;2;5;1;2;3;1;3;3;2;5;6;5;2;2;4;5;5;8;3;4;2;1;8;8;3;2;3;3;1;6;4;5;2;3;2;2;3;4;1;5;6;3;3;2;2;1;5;6;6;8;6;8;2;8;8;2;1;7;8;5;4;2;7;7;4;4;6;5;8;2;1;2;4;4;2;2;8;2;4;3;1;4;3;8;2;4;3;5;3;3;1;7;5;2;8;7;1;2;6;5;8;6;8;8;8;6;5;4;3;1;2;4;1;4;7;5;2;1;3;4;2;2;7;4;6;8;2;1"
35,1,67,"1;1;4;8;8;8;1;4;2;3;4;7;4;3;3;7;8;1;3;8;5;8;2;4;8;2;4;4;4;2;2;1;4;4;6;5;4;6;1;8;7;3;2;8;8;7;4;1;8;2;5;3;7;3;2;7;4;2;1;1;1;2;2;6;5;8;8"
36,0,73,"1;3;8;5;1;3;4;4;4;4;1;2;5;6;2;2;4;6;4;6;6;1;7;1;2;3;1;1;2;4;4;1;2;5;4;1;1;3;3;3;3;1;2;1;1;3;3;1;6;2;1;2;5;3;3;3;2;3;4;2;4;2;4;2;4;3;8;3;4;8;8;4;1"
